Name,Sample,Total,g2,Total_indel,#1-Indel,#1-Reads(%),#2-Indel,#2-Reads(%),#3-Indel,#3-Reads(%),#4-Indel,#4-Reads(%),#5-Indel,#5-Reads(%),#6-Indel,#6-Reads(%),#7-Indel,#7-Reads(%),#8-Indel,#8-Reads(%),#9-Indel,#9-Reads(%),#10-Indel,#10-Reads(%),#11-Indel,#11-Reads(%),#12-Indel,#12-Reads(%),#13-Indel,#13-Reads(%),#14-Indel,#14-Reads(%),#15-Indel,#15-Reads(%),#16-Indel,#16-Reads(%),#17-Indel,#17-Reads(%),#18-Indel,#18-Reads(%),#19-Indel,#19-Reads(%),#20-Indel,#20-Reads(%),#21-Indel,#21-Reads(%),#22-Indel,#22-Reads(%),#23-Indel,#23-Reads(%),#24-Indel,#24-Reads(%),#25-Indel,#25-Reads(%),#26-Indel,#26-Reads(%),#27-Indel,#27-Reads(%),#28-Indel,#28-Reads(%),#29-Indel,#29-Reads(%),#30-Indel,#30-Reads(%),#31-Indel,#31-Reads(%),#32-Indel,#32-Reads(%),#33-Indel,#33-Reads(%),#34-Indel,#34-Reads(%),#35-Indel,#35-Reads(%),#36-Indel,#36-Reads(%),#37-Indel,#37-Reads(%),#38-Indel,#38-Reads(%),#39-Indel,#39-Reads(%),#40-Indel,#40-Reads(%),#41-Indel,#41-Reads(%),#42-Indel,#42-Reads(%),#43-Indel,#43-Reads(%),#44-Indel,#44-Reads(%),#45-Indel,#45-Reads(%),#46-Indel,#46-Reads(%),#47-Indel,#47-Reads(%),#48-Indel,#48-Reads(%),#49-Indel,#49-Reads(%),#50-Indel,#50-Reads(%),#51-Indel,#51-Reads(%),#52-Indel,#52-Reads(%),#53-Indel,#53-Reads(%),#54-Indel,#54-Reads(%),#55-Indel,#55-Reads(%),#56-Indel,#56-Reads(%),#57-Indel,#57-Reads(%),#58-Indel,#58-Reads(%),#59-Indel,#59-Reads(%),#60-Indel,#60-Reads(%),#61-Indel,#61-Reads(%),#62-Indel,#62-Reads(%),#63-Indel,#63-Reads(%),#64-Indel,#64-Reads(%),#65-Indel,#65-Reads(%),#66-Indel,#66-Reads(%),#67-Indel,#67-Reads(%),#68-Indel,#68-Reads(%),#69-Indel,#69-Reads(%),#70-Indel,#70-Reads(%),#71-Indel,#71-Reads(%),#72-Indel,#72-Reads(%),#73-Indel,#73-Reads(%),#74-Indel,#74-Reads(%),#75-Indel,#75-Reads(%),#76-Indel,#76-Reads(%),#77-Indel,#77-Reads(%),#78-Indel,#78-Reads(%),#79-Indel,#79-Reads(%),#80-Indel,#80-Reads(%),#81-Indel,#81-Reads(%),#82-Indel,#82-Reads(%),#83-Indel,#83-Reads(%),#84-Indel,#84-Reads(%),#85-Indel,#85-Reads(%),#86-Indel,#86-Reads(%),#87-Indel,#87-Reads(%),#88-Indel,#88-Reads(%),#89-Indel,#89-Reads(%),#90-Indel,#90-Reads(%),#91-Indel,#91-Reads(%),#92-Indel,#92-Reads(%),#93-Indel,#93-Reads(%),#94-Indel,#94-Reads(%),#95-Indel,#95-Reads(%),#96-Indel,#96-Reads(%),#97-Indel,#97-Reads(%),#98-Indel,#98-Reads(%),#99-Indel,#99-Reads(%),#100-Indel,#100-Reads(%),#101-Indel,#101-Reads(%),#102-Indel,#102-Reads(%),#103-Indel,#103-Reads(%),#104-Indel,#104-Reads(%),#105-Indel,#105-Reads(%),#106-Indel,#106-Reads(%),#107-Indel,#107-Reads(%),#108-Indel,#108-Reads(%),#109-Indel,#109-Reads(%),#110-Indel,#110-Reads(%),#111-Indel,#111-Reads(%),#112-Indel,#112-Reads(%),#113-Indel,#113-Reads(%),#114-Indel,#114-Reads(%),#115-Indel,#115-Reads(%),#116-Indel,#116-Reads(%),#117-Indel,#117-Reads(%),#118-Indel,#118-Reads(%),#119-Indel,#119-Reads(%),#120-Indel,#120-Reads(%),#121-Indel,#121-Reads(%),#122-Indel,#122-Reads(%),#123-Indel,#123-Reads(%),#124-Indel,#124-Reads(%),#125-Indel,#125-Reads(%),#126-Indel,#126-Reads(%),#127-Indel,#127-Reads(%),#128-Indel,#128-Reads(%),#129-Indel,#129-Reads(%),#130-Indel,#130-Reads(%),#131-Indel,#131-Reads(%),#132-Indel,#132-Reads(%),#133-Indel,#133-Reads(%),#134-Indel,#134-Reads(%),#135-Indel,#135-Reads(%),#136-Indel,#136-Reads(%),#137-Indel,#137-Reads(%),#138-Indel,#138-Reads(%),#139-Indel,#139-Reads(%),#140-Indel,#140-Reads(%),#141-Indel,#141-Reads(%),#142-Indel,#142-Reads(%),#143-Indel,#143-Reads(%),#144-Indel,#144-Reads(%),#145-Indel,#145-Reads(%),#146-Indel,#146-Reads(%),#147-Indel,#147-Reads(%),#148-Indel,#148-Reads(%),#149-Indel,#149-Reads(%),#150-Indel,#150-Reads(%),#151-Indel,#151-Reads(%),#152-Indel,#152-Reads(%),#153-Indel,#153-Reads(%),#154-Indel,#154-Reads(%),#155-Indel,#155-Reads(%),#156-Indel,#156-Reads(%),#157-Indel,#157-Reads(%),#158-Indel,#158-Reads(%),#159-Indel,#159-Reads(%),#160-Indel,#160-Reads(%),#161-Indel,#161-Reads(%),#162-Indel,#162-Reads(%),#163-Indel,#163-Reads(%),#164-Indel,#164-Reads(%),#165-Indel,#165-Reads(%),#166-Indel,#166-Reads(%),#167-Indel,#167-Reads(%),#168-Indel,#168-Reads(%),#169-Indel,#169-Reads(%),#170-Indel,#170-Reads(%),#171-Indel,#171-Reads(%),#172-Indel,#172-Reads(%),#173-Indel,#173-Reads(%),#174-Indel,#174-Reads(%),#175-Indel,#175-Reads(%),#176-Indel,#176-Reads(%),#177-Indel,#177-Reads(%),#178-Indel,#178-Reads(%),#179-Indel,#179-Reads(%),#180-Indel,#180-Reads(%),#181-Indel,#181-Reads(%),#182-Indel,#182-Reads(%),#183-Indel,#183-Reads(%),#184-Indel,#184-Reads(%),#185-Indel,#185-Reads(%),#186-Indel,#186-Reads(%),#187-Indel,#187-Reads(%),#188-Indel,#188-Reads(%),#189-Indel,#189-Reads(%),#190-Indel,#190-Reads(%),#191-Indel,#191-Reads(%),#192-Indel,#192-Reads(%),#193-Indel,#193-Reads(%),#194-Indel,#194-Reads(%),#195-Indel,#195-Reads(%),#196-Indel,#196-Reads(%),#197-Indel,#197-Reads(%),#198-Indel,#198-Reads(%),#199-Indel,#199-Reads(%),#200-Indel,#200-Reads(%),SNP_test,raw_wt_counter,0bp,In-frame,Out-of-frame,%g2
Miller-Plate72-A01,HGGx99 wt,3145,2955 (93.96%),2.40%,0,3070 (97.6%),-1,72 (2.3%),1,2 (0.1%),-2,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.02,3177 (1.1),97.6,0,2.4,93.96
Miller-Plate72-A03,D3,2990,60 (2.01%),97.00%,1,902 (30.2%),-9,198 (6.6%),-8,166 (5.6%),-1,152 (5.1%),-2,121 (4.0%),-12,92 (3.1%),0,91 (3.0%),-20,91 (3.0%),-10,86 (2.9%),-7,74 (2.5%),-6,73 (2.4%),-5,65 (2.2%),2,62 (2.1%),-14,61 (2.0%),-17,61 (2.0%),-21,53 (1.8%),-13,45 (1.5%),-3,40 (1.3%),-11,40 (1.3%),-4,39 (1.3%),-16,36 (1.2%),-22,32 (1.1%),-15,24 (0.8%),-29,17 (0.6%),-19,17 (0.6%),-26,16 (0.5%),-18,16 (0.5%),-24,13 (0.4%),-25,10 (0.3%),-31,9 (0.3%),-23,8 (0.3%),-28,7 (0.2%),-41,7 (0.2%),-45,6 (0.2%),3,6 (0.2%),-38,5 (0.2%),-40,5 (0.2%),-46,5 (0.2%),-44,5 (0.2%),-80,5 (0.2%),-39,5 (0.2%),-32,5 (0.2%),15,4 (0.1%),-63,4 (0.1%),-102,4 (0.1%),-93,4 (0.1%),95,4 (0.1%),-88,4 (0.1%),-37,4 (0.1%),-50,4 (0.1%),-60,4 (0.1%),-27,4 (0.1%),-36,4 (0.1%),-58,4 (0.1%),-34,4 (0.1%),5,4 (0.1%),87,3 (0.1%),-47,3 (0.1%),8,3 (0.1%),-64,3 (0.1%),-68,3 (0.1%),39,3 (0.1%),-30,3 (0.1%),-51,3 (0.1%),-56,3 (0.1%),-84,3 (0.1%),69,3 (0.1%),-99,3 (0.1%),33,3 (0.1%),6,3 (0.1%),73,2 (0.1%),78,2 (0.1%),32,2 (0.1%),92,2 (0.1%),-42,2 (0.1%),-97,2 (0.1%),90,2 (0.1%),-48,2 (0.1%),-33,2 (0.1%),18,2 (0.1%),4,2 (0.1%),-129,2 (0.1%),11,2 (0.1%),24,2 (0.1%),75,2 (0.1%),-71,2 (0.1%),-61,2 (0.1%),60,2 (0.1%),62,2 (0.1%),61,2 (0.1%),-35,2 (0.1%),12,2 (0.1%),-49,2 (0.1%),-54,2 (0.1%),-113,1 (0.0%),-107,1 (0.0%),54,1 (0.0%),-117,1 (0.0%),-101,1 (0.0%),-55,1 (0.0%),-112,1 (0.0%),89,1 (0.0%),68,1 (0.0%),-67,1 (0.0%),71,1 (0.0%),46,1 (0.0%),47,1 (0.0%),79,1 (0.0%),-83,1 (0.0%),-91,1 (0.0%),26,1 (0.0%),49,1 (0.0%),-77,1 (0.0%),-86,1 (0.0%),40,1 (0.0%),28,1 (0.0%),97,1 (0.0%),-72,1 (0.0%),48,1 (0.0%),16,1 (0.0%),63,1 (0.0%),-128,1 (0.0%),45,1 (0.0%),74,1 (0.0%),76,1 (0.0%),72,1 (0.0%),59,1 (0.0%),-166,1 (0.0%),82,1 (0.0%),25,1 (0.0%),-75,1 (0.0%),-111,1 (0.0%),41,1 (0.0%),-130,1 (0.0%),-134,1 (0.0%),-81,1 (0.0%),-78,1 (0.0%),-43,1 (0.0%),34,1 (0.0%),-135,1 (0.0%),81,1 (0.0%),57,1 (0.0%),44,1 (0.0%),117,1 (0.0%),56,1 (0.0%),83,1 (0.0%),10,1 (0.0%),-127,1 (0.0%),-94,1 (0.0%),-158,1 (0.0%),42,1 (0.0%),80,1 (0.0%),-136,1 (0.0%),14,1 (0.0%),84,1 (0.0%),70,1 (0.0%),-98,1 (0.0%),52,1 (0.0%),-62,1 (0.0%),21,1 (0.0%),94,1 (0.0%),58,1 (0.0%),-82,1 (0.0%),-59,1 (0.0%),53,1 (0.0%),9,1 (0.0%),7,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.97,63 (1.1),3,20.9,76.1,2.01
Miller-Plate72-B03,D14,3510,15 (0.43%),98.30%,1,1099 (31.3%),-9,233 (6.6%),-1,193 (5.5%),-8,166 (4.7%),-2,164 (4.7%),-12,124 (3.5%),-20,99 (2.8%),-6,98 (2.8%),-10,86 (2.5%),-14,78 (2.2%),-7,78 (2.2%),-21,72 (2.1%),-5,69 (2.0%),-4,68 (1.9%),-17,66 (1.9%),-3,64 (1.8%),2,62 (1.8%),0,59 (1.7%),-11,45 (1.3%),-13,41 (1.2%),-16,32 (0.9%),-22,28 (0.8%),-19,23 (0.7%),-29,23 (0.7%),-26,19 (0.5%),-24,16 (0.5%),-15,14 (0.4%),-28,13 (0.4%),-25,13 (0.4%),-18,12 (0.3%),-30,11 (0.3%),-23,10 (0.3%),-58,10 (0.3%),-31,10 (0.3%),3,10 (0.3%),-27,9 (0.3%),-46,8 (0.2%),-41,8 (0.2%),-47,7 (0.2%),-33,7 (0.2%),-43,6 (0.2%),-63,6 (0.2%),-38,6 (0.2%),-34,6 (0.2%),-45,6 (0.2%),-36,6 (0.2%),-99,5 (0.1%),4,5 (0.1%),-32,5 (0.1%),-37,5 (0.1%),-39,4 (0.1%),9,4 (0.1%),5,4 (0.1%),77,4 (0.1%),-55,4 (0.1%),-102,4 (0.1%),-42,4 (0.1%),-81,4 (0.1%),-80,3 (0.1%),61,3 (0.1%),28,3 (0.1%),-75,3 (0.1%),-57,3 (0.1%),89,3 (0.1%),36,3 (0.1%),25,3 (0.1%),-69,3 (0.1%),-59,3 (0.1%),65,3 (0.1%),-40,3 (0.1%),31,3 (0.1%),-84,3 (0.1%),81,3 (0.1%),73,3 (0.1%),-88,2 (0.1%),75,2 (0.1%),58,2 (0.1%),78,2 (0.1%),7,2 (0.1%),63,2 (0.1%),53,2 (0.1%),101,2 (0.1%),41,2 (0.1%),26,2 (0.1%),21,2 (0.1%),-112,2 (0.1%),49,2 (0.1%),-44,2 (0.1%),-48,2 (0.1%),12,2 (0.1%),59,2 (0.1%),-104,2 (0.1%),-100,2 (0.1%),-106,2 (0.1%),44,2 (0.1%),-91,2 (0.1%),43,2 (0.1%),6,2 (0.1%),71,2 (0.1%),17,2 (0.1%),-60,2 (0.1%),55,2 (0.1%),64,2 (0.1%),52,2 (0.1%),51,2 (0.1%),-103,2 (0.1%),-78,2 (0.1%),15,2 (0.1%),83,2 (0.1%),92,2 (0.1%),42,2 (0.1%),48,1 (0.0%),-98,1 (0.0%),24,1 (0.0%),-89,1 (0.0%),30,1 (0.0%),98,1 (0.0%),-51,1 (0.0%),-76,1 (0.0%),-169,1 (0.0%),-155,1 (0.0%),68,1 (0.0%),-66,1 (0.0%),-157,1 (0.0%),95,1 (0.0%),11,1 (0.0%),74,1 (0.0%),66,1 (0.0%),85,1 (0.0%),90,1 (0.0%),34,1 (0.0%),-70,1 (0.0%),99,1 (0.0%),-64,1 (0.0%),72,1 (0.0%),-124,1 (0.0%),-72,1 (0.0%),80,1 (0.0%),110,1 (0.0%),38,1 (0.0%),84,1 (0.0%),-101,1 (0.0%),57,1 (0.0%),8,1 (0.0%),97,1 (0.0%),-56,1 (0.0%),54,1 (0.0%),106,1 (0.0%),19,1 (0.0%),22,1 (0.0%),-93,1 (0.0%),-50,1 (0.0%),16,1 (0.0%),45,1 (0.0%),115,1 (0.0%),-68,1 (0.0%),91,1 (0.0%),105,1 (0.0%),-96,1 (0.0%),-49,1 (0.0%),-62,1 (0.0%),-95,1 (0.0%),69,1 (0.0%),33,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.96,15 (1.0),1.7,22.1,76.3,0.43
Miller-Plate72-C03,D21,2754,25 (0.91%),98.50%,1,855 (31.0%),-9,184 (6.7%),-8,162 (5.9%),-1,124 (4.5%),-12,111 (4.0%),-2,103 (3.7%),-6,92 (3.3%),-20,75 (2.7%),-10,70 (2.5%),2,63 (2.3%),-21,60 (2.2%),-3,58 (2.1%),-17,53 (1.9%),-7,53 (1.9%),-14,51 (1.9%),-4,50 (1.8%),-5,43 (1.6%),-16,43 (1.6%),0,40 (1.5%),-13,38 (1.4%),-22,31 (1.1%),-11,26 (0.9%),-15,21 (0.8%),-24,17 (0.6%),-29,16 (0.6%),-26,13 (0.5%),-18,10 (0.4%),3,10 (0.4%),-19,10 (0.4%),-30,9 (0.3%),-28,8 (0.3%),-27,8 (0.3%),-25,8 (0.3%),-40,7 (0.3%),-23,7 (0.3%),-35,6 (0.2%),-42,6 (0.2%),-38,6 (0.2%),-69,6 (0.2%),-99,5 (0.2%),-44,5 (0.2%),-32,4 (0.1%),67,4 (0.1%),4,4 (0.1%),35,4 (0.1%),-81,4 (0.1%),-48,4 (0.1%),-33,3 (0.1%),6,3 (0.1%),-43,3 (0.1%),-104,3 (0.1%),-96,3 (0.1%),-54,3 (0.1%),-58,3 (0.1%),5,3 (0.1%),-47,3 (0.1%),-80,3 (0.1%),40,3 (0.1%),-31,3 (0.1%),71,2 (0.1%),-36,2 (0.1%),36,2 (0.1%),7,2 (0.1%),-34,2 (0.1%),26,2 (0.1%),27,2 (0.1%),76,2 (0.1%),-87,2 (0.1%),9,2 (0.1%),37,2 (0.1%),-83,2 (0.1%),46,2 (0.1%),-71,2 (0.1%),82,2 (0.1%),-92,2 (0.1%),61,2 (0.1%),-45,2 (0.1%),29,2 (0.1%),-60,2 (0.1%),54,2 (0.1%),41,2 (0.1%),-75,2 (0.1%),-46,2 (0.1%),-84,2 (0.1%),-91,2 (0.1%),-66,2 (0.1%),-118,2 (0.1%),55,2 (0.1%),-148,2 (0.1%),-49,1 (0.0%),-168,1 (0.0%),18,1 (0.0%),23,1 (0.0%),39,1 (0.0%),110,1 (0.0%),108,1 (0.0%),-102,1 (0.0%),86,1 (0.0%),95,1 (0.0%),70,1 (0.0%),78,1 (0.0%),91,1 (0.0%),14,1 (0.0%),-59,1 (0.0%),-72,1 (0.0%),-111,1 (0.0%),60,1 (0.0%),92,1 (0.0%),84,1 (0.0%),-39,1 (0.0%),88,1 (0.0%),85,1 (0.0%),-112,1 (0.0%),66,1 (0.0%),57,1 (0.0%),-51,1 (0.0%),62,1 (0.0%),-165,1 (0.0%),-41,1 (0.0%),20,1 (0.0%),-82,1 (0.0%),-178,1 (0.0%),-124,1 (0.0%),-115,1 (0.0%),-74,1 (0.0%),52,1 (0.0%),89,1 (0.0%),-89,1 (0.0%),16,1 (0.0%),-100,1 (0.0%),-88,1 (0.0%),-86,1 (0.0%),25,1 (0.0%),-62,1 (0.0%),96,1 (0.0%),65,1 (0.0%),31,1 (0.0%),19,1 (0.0%),-67,1 (0.0%),13,1 (0.0%),64,1 (0.0%),-101,1 (0.0%),73,1 (0.0%),-53,1 (0.0%),-119,1 (0.0%),105,1 (0.0%),68,1 (0.0%),-78,1 (0.0%),-37,1 (0.0%),-64,1 (0.0%),-116,1 (0.0%),81,1 (0.0%),94,1 (0.0%),-113,1 (0.0%),-77,1 (0.0%),-70,1 (0.0%),-50,1 (0.0%),21,1 (0.0%),-68,1 (0.0%),-94,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.95,29 (1.2),1.5,23.9,74.6,0.91
Miller-Plate72-D03,D28,2670,28 (1.05%),97.80%,1,842 (31.5%),-9,184 (6.9%),-8,150 (5.6%),-1,130 (4.9%),-2,103 (3.9%),-12,98 (3.7%),-10,69 (2.6%),-6,68 (2.5%),-20,62 (2.3%),0,58 (2.2%),-5,56 (2.1%),-17,52 (1.9%),-3,52 (1.9%),-4,48 (1.8%),-7,47 (1.8%),-21,47 (1.8%),-14,45 (1.7%),2,45 (1.7%),-13,41 (1.5%),-16,38 (1.4%),-11,26 (1.0%),-22,19 (0.7%),-29,17 (0.6%),-27,16 (0.6%),-24,16 (0.6%),-19,14 (0.5%),-23,14 (0.5%),3,14 (0.5%),-15,13 (0.5%),-26,10 (0.4%),-18,9 (0.3%),-37,8 (0.3%),-28,8 (0.3%),-41,7 (0.3%),-31,7 (0.3%),-99,6 (0.2%),-45,6 (0.2%),-84,6 (0.2%),-42,6 (0.2%),4,6 (0.2%),-69,5 (0.2%),-30,5 (0.2%),-43,5 (0.2%),-80,5 (0.2%),-38,5 (0.2%),5,4 (0.1%),-40,4 (0.1%),38,4 (0.1%),52,4 (0.1%),-34,4 (0.1%),-106,4 (0.1%),27,3 (0.1%),-59,3 (0.1%),66,3 (0.1%),64,3 (0.1%),61,3 (0.1%),84,3 (0.1%),29,3 (0.1%),80,3 (0.1%),-68,3 (0.1%),-25,3 (0.1%),-32,3 (0.1%),-48,3 (0.1%),-36,3 (0.1%),17,3 (0.1%),39,2 (0.1%),74,2 (0.1%),-50,2 (0.1%),-94,2 (0.1%),-88,2 (0.1%),-47,2 (0.1%),87,2 (0.1%),-82,2 (0.1%),76,2 (0.1%),-46,2 (0.1%),13,2 (0.1%),56,2 (0.1%),-58,2 (0.1%),6,2 (0.1%),-44,2 (0.1%),-90,2 (0.1%),46,2 (0.1%),7,2 (0.1%),60,2 (0.1%),21,2 (0.1%),-39,2 (0.1%),54,2 (0.1%),-52,2 (0.1%),63,2 (0.1%),-89,2 (0.1%),-67,2 (0.1%),-70,2 (0.1%),69,1 (0.0%),-96,1 (0.0%),34,1 (0.0%),-61,1 (0.0%),-98,1 (0.0%),-112,1 (0.0%),15,1 (0.0%),59,1 (0.0%),-86,1 (0.0%),12,1 (0.0%),-66,1 (0.0%),82,1 (0.0%),8,1 (0.0%),33,1 (0.0%),19,1 (0.0%),16,1 (0.0%),43,1 (0.0%),49,1 (0.0%),-56,1 (0.0%),23,1 (0.0%),-49,1 (0.0%),-75,1 (0.0%),-60,1 (0.0%),-119,1 (0.0%),101,1 (0.0%),25,1 (0.0%),-64,1 (0.0%),42,1 (0.0%),-53,1 (0.0%),89,1 (0.0%),65,1 (0.0%),36,1 (0.0%),-93,1 (0.0%),95,1 (0.0%),58,1 (0.0%),-71,1 (0.0%),-78,1 (0.0%),-117,1 (0.0%),72,1 (0.0%),-33,1 (0.0%),-111,1 (0.0%),67,1 (0.0%),-114,1 (0.0%),81,1 (0.0%),26,1 (0.0%),-35,1 (0.0%),14,1 (0.0%),-95,1 (0.0%),73,1 (0.0%),98,1 (0.0%),68,1 (0.0%),-74,1 (0.0%),-91,1 (0.0%),18,1 (0.0%),79,1 (0.0%),111,1 (0.0%),-63,1 (0.0%),93,1 (0.0%),37,1 (0.0%),-116,1 (0.0%),57,1 (0.0%),-97,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.97,31 (1.1),2.2,22.7,75.1,1.05
Miller-Plate72-E03,D50,3532,52 (1.47%),97.20%,1,1066 (30.2%),-9,275 (7.8%),-8,189 (5.4%),-1,174 (4.9%),-2,147 (4.2%),-12,139 (3.9%),0,99 (2.8%),-20,98 (2.8%),2,87 (2.5%),-10,85 (2.4%),-6,82 (2.3%),-7,77 (2.2%),-17,74 (2.1%),-4,72 (2.0%),-3,66 (1.9%),-21,65 (1.8%),-5,63 (1.8%),-14,62 (1.8%),-11,44 (1.2%),-13,42 (1.2%),-16,39 (1.1%),-22,27 (0.8%),-29,25 (0.7%),-19,17 (0.5%),-26,15 (0.4%),3,15 (0.4%),-28,14 (0.4%),-15,14 (0.4%),-18,14 (0.4%),-23,13 (0.4%),-27,11 (0.3%),-24,11 (0.3%),-25,9 (0.3%),-106,8 (0.2%),-69,8 (0.2%),-80,7 (0.2%),-30,7 (0.2%),-58,6 (0.2%),-45,6 (0.2%),-46,6 (0.2%),-37,6 (0.2%),-99,6 (0.2%),-31,5 (0.1%),8,5 (0.1%),-84,5 (0.1%),-32,5 (0.1%),6,5 (0.1%),-89,5 (0.1%),-88,4 (0.1%),42,4 (0.1%),-43,4 (0.1%),-165,4 (0.1%),-35,4 (0.1%),-42,4 (0.1%),-39,4 (0.1%),25,4 (0.1%),-33,4 (0.1%),-47,4 (0.1%),63,4 (0.1%),-93,3 (0.1%),-56,3 (0.1%),35,3 (0.1%),-34,3 (0.1%),22,3 (0.1%),-104,3 (0.1%),85,3 (0.1%),30,3 (0.1%),58,3 (0.1%),-81,3 (0.1%),4,3 (0.1%),41,3 (0.1%),-68,3 (0.1%),81,3 (0.1%),66,3 (0.1%),101,3 (0.1%),-51,3 (0.1%),-48,3 (0.1%),52,3 (0.1%),69,2 (0.1%),-70,2 (0.1%),-64,2 (0.1%),36,2 (0.1%),68,2 (0.1%),77,2 (0.1%),32,2 (0.1%),98,2 (0.1%),-55,2 (0.1%),-103,2 (0.1%),75,2 (0.1%),-44,2 (0.1%),-52,2 (0.1%),78,2 (0.1%),-40,2 (0.1%),-59,2 (0.1%),64,2 (0.1%),24,2 (0.1%),-54,2 (0.1%),49,2 (0.1%),7,2 (0.1%),-36,2 (0.1%),72,2 (0.1%),-102,2 (0.1%),23,2 (0.1%),16,1 (0.0%),-76,1 (0.0%),45,1 (0.0%),102,1 (0.0%),71,1 (0.0%),112,1 (0.0%),-117,1 (0.0%),-41,1 (0.0%),-72,1 (0.0%),86,1 (0.0%),104,1 (0.0%),73,1 (0.0%),-53,1 (0.0%),70,1 (0.0%),-50,1 (0.0%),14,1 (0.0%),-94,1 (0.0%),31,1 (0.0%),67,1 (0.0%),29,1 (0.0%),89,1 (0.0%),106,1 (0.0%),34,1 (0.0%),57,1 (0.0%),97,1 (0.0%),-38,1 (0.0%),20,1 (0.0%),26,1 (0.0%),-63,1 (0.0%),17,1 (0.0%),-83,1 (0.0%),-98,1 (0.0%),105,1 (0.0%),59,1 (0.0%),83,1 (0.0%),91,1 (0.0%),-97,1 (0.0%),56,1 (0.0%),60,1 (0.0%),-87,1 (0.0%),19,1 (0.0%),38,1 (0.0%),-105,1 (0.0%),28,1 (0.0%),-67,1 (0.0%),-157,1 (0.0%),96,1 (0.0%),-91,1 (0.0%),-116,1 (0.0%),103,1 (0.0%),87,1 (0.0%),-128,1 (0.0%),92,1 (0.0%),12,1 (0.0%),62,1 (0.0%),48,1 (0.0%),11,1 (0.0%),46,1 (0.0%),5,1 (0.0%),79,1 (0.0%),-100,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.96,59 (1.1),2.8,22.8,74.4,1.47
