Name,Sample,Total,g2,Total_indel,#1-Indel,#1-Reads(%),#2-Indel,#2-Reads(%),#3-Indel,#3-Reads(%),#4-Indel,#4-Reads(%),#5-Indel,#5-Reads(%),#6-Indel,#6-Reads(%),#7-Indel,#7-Reads(%),#8-Indel,#8-Reads(%),#9-Indel,#9-Reads(%),#10-Indel,#10-Reads(%),#11-Indel,#11-Reads(%),#12-Indel,#12-Reads(%),#13-Indel,#13-Reads(%),#14-Indel,#14-Reads(%),#15-Indel,#15-Reads(%),#16-Indel,#16-Reads(%),#17-Indel,#17-Reads(%),#18-Indel,#18-Reads(%),#19-Indel,#19-Reads(%),#20-Indel,#20-Reads(%),#21-Indel,#21-Reads(%),#22-Indel,#22-Reads(%),#23-Indel,#23-Reads(%),#24-Indel,#24-Reads(%),#25-Indel,#25-Reads(%),#26-Indel,#26-Reads(%),#27-Indel,#27-Reads(%),#28-Indel,#28-Reads(%),#29-Indel,#29-Reads(%),#30-Indel,#30-Reads(%),#31-Indel,#31-Reads(%),#32-Indel,#32-Reads(%),#33-Indel,#33-Reads(%),#34-Indel,#34-Reads(%),#35-Indel,#35-Reads(%),#36-Indel,#36-Reads(%),#37-Indel,#37-Reads(%),#38-Indel,#38-Reads(%),#39-Indel,#39-Reads(%),#40-Indel,#40-Reads(%),#41-Indel,#41-Reads(%),#42-Indel,#42-Reads(%),#43-Indel,#43-Reads(%),#44-Indel,#44-Reads(%),#45-Indel,#45-Reads(%),#46-Indel,#46-Reads(%),#47-Indel,#47-Reads(%),#48-Indel,#48-Reads(%),#49-Indel,#49-Reads(%),#50-Indel,#50-Reads(%),#51-Indel,#51-Reads(%),#52-Indel,#52-Reads(%),#53-Indel,#53-Reads(%),#54-Indel,#54-Reads(%),#55-Indel,#55-Reads(%),#56-Indel,#56-Reads(%),#57-Indel,#57-Reads(%),#58-Indel,#58-Reads(%),#59-Indel,#59-Reads(%),#60-Indel,#60-Reads(%),#61-Indel,#61-Reads(%),#62-Indel,#62-Reads(%),#63-Indel,#63-Reads(%),#64-Indel,#64-Reads(%),#65-Indel,#65-Reads(%),#66-Indel,#66-Reads(%),#67-Indel,#67-Reads(%),#68-Indel,#68-Reads(%),#69-Indel,#69-Reads(%),#70-Indel,#70-Reads(%),#71-Indel,#71-Reads(%),#72-Indel,#72-Reads(%),#73-Indel,#73-Reads(%),#74-Indel,#74-Reads(%),#75-Indel,#75-Reads(%),#76-Indel,#76-Reads(%),#77-Indel,#77-Reads(%),#78-Indel,#78-Reads(%),#79-Indel,#79-Reads(%),#80-Indel,#80-Reads(%),#81-Indel,#81-Reads(%),#82-Indel,#82-Reads(%),#83-Indel,#83-Reads(%),#84-Indel,#84-Reads(%),#85-Indel,#85-Reads(%),#86-Indel,#86-Reads(%),#87-Indel,#87-Reads(%),#88-Indel,#88-Reads(%),#89-Indel,#89-Reads(%),#90-Indel,#90-Reads(%),#91-Indel,#91-Reads(%),#92-Indel,#92-Reads(%),#93-Indel,#93-Reads(%),#94-Indel,#94-Reads(%),#95-Indel,#95-Reads(%),#96-Indel,#96-Reads(%),#97-Indel,#97-Reads(%),#98-Indel,#98-Reads(%),#99-Indel,#99-Reads(%),#100-Indel,#100-Reads(%),#101-Indel,#101-Reads(%),#102-Indel,#102-Reads(%),#103-Indel,#103-Reads(%),#104-Indel,#104-Reads(%),#105-Indel,#105-Reads(%),#106-Indel,#106-Reads(%),#107-Indel,#107-Reads(%),#108-Indel,#108-Reads(%),#109-Indel,#109-Reads(%),#110-Indel,#110-Reads(%),#111-Indel,#111-Reads(%),#112-Indel,#112-Reads(%),#113-Indel,#113-Reads(%),#114-Indel,#114-Reads(%),#115-Indel,#115-Reads(%),#116-Indel,#116-Reads(%),#117-Indel,#117-Reads(%),#118-Indel,#118-Reads(%),#119-Indel,#119-Reads(%),#120-Indel,#120-Reads(%),#121-Indel,#121-Reads(%),#122-Indel,#122-Reads(%),#123-Indel,#123-Reads(%),#124-Indel,#124-Reads(%),#125-Indel,#125-Reads(%),#126-Indel,#126-Reads(%),#127-Indel,#127-Reads(%),#128-Indel,#128-Reads(%),#129-Indel,#129-Reads(%),#130-Indel,#130-Reads(%),#131-Indel,#131-Reads(%),#132-Indel,#132-Reads(%),#133-Indel,#133-Reads(%),#134-Indel,#134-Reads(%),#135-Indel,#135-Reads(%),#136-Indel,#136-Reads(%),#137-Indel,#137-Reads(%),#138-Indel,#138-Reads(%),#139-Indel,#139-Reads(%),#140-Indel,#140-Reads(%),#141-Indel,#141-Reads(%),#142-Indel,#142-Reads(%),#143-Indel,#143-Reads(%),#144-Indel,#144-Reads(%),#145-Indel,#145-Reads(%),#146-Indel,#146-Reads(%),#147-Indel,#147-Reads(%),#148-Indel,#148-Reads(%),#149-Indel,#149-Reads(%),#150-Indel,#150-Reads(%),#151-Indel,#151-Reads(%),#152-Indel,#152-Reads(%),#153-Indel,#153-Reads(%),#154-Indel,#154-Reads(%),#155-Indel,#155-Reads(%),#156-Indel,#156-Reads(%),#157-Indel,#157-Reads(%),#158-Indel,#158-Reads(%),#159-Indel,#159-Reads(%),#160-Indel,#160-Reads(%),#161-Indel,#161-Reads(%),#162-Indel,#162-Reads(%),#163-Indel,#163-Reads(%),#164-Indel,#164-Reads(%),#165-Indel,#165-Reads(%),#166-Indel,#166-Reads(%),#167-Indel,#167-Reads(%),#168-Indel,#168-Reads(%),#169-Indel,#169-Reads(%),#170-Indel,#170-Reads(%),#171-Indel,#171-Reads(%),#172-Indel,#172-Reads(%),#173-Indel,#173-Reads(%),#174-Indel,#174-Reads(%),#175-Indel,#175-Reads(%),#176-Indel,#176-Reads(%),#177-Indel,#177-Reads(%),#178-Indel,#178-Reads(%),#179-Indel,#179-Reads(%),#180-Indel,#180-Reads(%),#181-Indel,#181-Reads(%),#182-Indel,#182-Reads(%),#183-Indel,#183-Reads(%),#184-Indel,#184-Reads(%),#185-Indel,#185-Reads(%),#186-Indel,#186-Reads(%),#187-Indel,#187-Reads(%),#188-Indel,#188-Reads(%),#189-Indel,#189-Reads(%),#190-Indel,#190-Reads(%),#191-Indel,#191-Reads(%),#192-Indel,#192-Reads(%),#193-Indel,#193-Reads(%),#194-Indel,#194-Reads(%),#195-Indel,#195-Reads(%),#196-Indel,#196-Reads(%),#197-Indel,#197-Reads(%),#198-Indel,#198-Reads(%),#199-Indel,#199-Reads(%),#200-Indel,#200-Reads(%),SNP_test,raw_wt_counter,0bp,In-frame,Out-of-frame,%g5
Miller-Plate70-A01,HGGx99 wt,2440,2288 (93.77%),4.30%,0,2336 (95.7%),-1,85 (3.5%),-2,10 (0.4%),1,9 (0.4%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1,2503 (1.1),95.7,0,4.3,92.13
Miller-Plate70-A03,D3,1794,79 (4.40%),93.30%,1,683 (38.1%),-1,160 (8.9%),-9,121 (6.7%),0,120 (6.7%),-2,88 (4.9%),-10,65 (3.6%),2,41 (2.3%),-3,39 (2.2%),-11,38 (2.1%),-7,33 (1.8%),-5,26 (1.4%),-21,24 (1.3%),-8,23 (1.3%),-18,23 (1.3%),-12,22 (1.2%),-16,22 (1.2%),-6,19 (1.1%),-4,18 (1.0%),-20,17 (0.9%),-19,16 (0.9%),-15,13 (0.7%),-13,12 (0.7%),-24,11 (0.6%),-14,10 (0.6%),-17,9 (0.5%),-30,8 (0.4%),-43,7 (0.4%),-23,7 (0.4%),-25,7 (0.4%),-32,6 (0.3%),-22,5 (0.3%),-35,5 (0.3%),-34,5 (0.3%),-51,4 (0.2%),3,4 (0.2%),-31,4 (0.2%),-120,4 (0.2%),-42,4 (0.2%),-28,3 (0.2%),-33,3 (0.2%),-44,3 (0.2%),-26,2 (0.1%),-27,2 (0.1%),-48,2 (0.1%),-62,2 (0.1%),16,2 (0.1%),-37,2 (0.1%),-141,2 (0.1%),-50,2 (0.1%),-63,2 (0.1%),-47,2 (0.1%),-52,2 (0.1%),94,1 (0.1%),8,1 (0.1%),-61,1 (0.1%),79,1 (0.1%),-113,1 (0.1%),96,1 (0.1%),93,1 (0.1%),-96,1 (0.1%),-116,1 (0.1%),-131,1 (0.1%),-94,1 (0.1%),32,1 (0.1%),-139,1 (0.1%),-29,1 (0.1%),-132,1 (0.1%),4,1 (0.1%),-36,1 (0.1%),9,1 (0.1%),-92,1 (0.1%),-106,1 (0.1%),-45,1 (0.1%),57,1 (0.1%),45,1 (0.1%),-85,1 (0.1%),91,1 (0.1%),113,1 (0.1%),-53,1 (0.1%),-69,1 (0.1%),10,1 (0.1%),-49,1 (0.1%),-78,1 (0.1%),-38,1 (0.1%),-73,1 (0.1%),-118,1 (0.1%),-81,1 (0.1%),-84,1 (0.1%),7,1 (0.1%),48,1 (0.1%),-114,1 (0.1%),-95,1 (0.1%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1,83 (1.1),6.7,17.9,75.4,6.13
Miller-Plate70-B03,D14,2690,52 (1.93%),96.30%,1,1012 (37.6%),-9,236 (8.8%),-1,195 (7.2%),-10,161 (6.0%),-2,112 (4.2%),0,99 (3.7%),2,73 (2.7%),-3,70 (2.6%),-11,63 (2.3%),-18,52 (1.9%),-12,38 (1.4%),-4,38 (1.4%),-8,37 (1.4%),-7,33 (1.2%),-5,31 (1.2%),-21,31 (1.2%),-6,28 (1.0%),-16,27 (1.0%),-19,26 (1.0%),-13,23 (0.9%),-14,18 (0.7%),-20,17 (0.6%),-23,16 (0.6%),-22,13 (0.5%),-15,11 (0.4%),-30,8 (0.3%),3,7 (0.3%),-35,7 (0.3%),-25,7 (0.3%),4,6 (0.2%),-24,6 (0.2%),-43,6 (0.2%),-37,6 (0.2%),-69,6 (0.2%),-42,6 (0.2%),-52,5 (0.2%),-17,5 (0.2%),-31,5 (0.2%),-32,4 (0.1%),-40,4 (0.1%),-26,4 (0.1%),-50,4 (0.1%),-33,4 (0.1%),6,4 (0.1%),-112,4 (0.1%),-45,4 (0.1%),-114,4 (0.1%),-74,3 (0.1%),-47,3 (0.1%),-28,3 (0.1%),-104,3 (0.1%),-38,3 (0.1%),-49,3 (0.1%),-48,3 (0.1%),-39,3 (0.1%),-132,2 (0.1%),-147,2 (0.1%),-51,2 (0.1%),-98,2 (0.1%),-34,2 (0.1%),-116,2 (0.1%),66,2 (0.1%),43,2 (0.1%),-117,2 (0.1%),-54,2 (0.1%),94,2 (0.1%),-73,2 (0.1%),-41,2 (0.1%),-71,2 (0.1%),-96,2 (0.1%),61,2 (0.1%),36,2 (0.1%),-29,2 (0.1%),-77,1 (0.0%),23,1 (0.0%),11,1 (0.0%),17,1 (0.0%),5,1 (0.0%),75,1 (0.0%),-120,1 (0.0%),-79,1 (0.0%),32,1 (0.0%),-80,1 (0.0%),97,1 (0.0%),-91,1 (0.0%),106,1 (0.0%),-78,1 (0.0%),12,1 (0.0%),-128,1 (0.0%),33,1 (0.0%),-59,1 (0.0%),-86,1 (0.0%),-138,1 (0.0%),25,1 (0.0%),-95,1 (0.0%),92,1 (0.0%),15,1 (0.0%),-61,1 (0.0%),73,1 (0.0%),24,1 (0.0%),37,1 (0.0%),-60,1 (0.0%),-62,1 (0.0%),67,1 (0.0%),-44,1 (0.0%),104,1 (0.0%),8,1 (0.0%),86,1 (0.0%),-101,1 (0.0%),7,1 (0.0%),-27,1 (0.0%),-121,1 (0.0%),82,1 (0.0%),93,1 (0.0%),-107,1 (0.0%),78,1 (0.0%),-90,1 (0.0%),-94,1 (0.0%),28,1 (0.0%),81,1 (0.0%),85,1 (0.0%),71,1 (0.0%),55,1 (0.0%),-100,1 (0.0%),-133,1 (0.0%),-70,1 (0.0%),-136,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1,58 (1.1),3.7,20.5,75.8,3.42
Miller-Plate70-C03,D21,1813,26 (1.43%),97.00%,1,697 (38.4%),-9,167 (9.2%),-1,150 (8.3%),-10,103 (5.7%),-2,88 (4.9%),2,56 (3.1%),0,54 (3.0%),-3,46 (2.5%),-11,41 (2.3%),-6,29 (1.6%),-7,28 (1.5%),-8,28 (1.5%),-18,22 (1.2%),-12,21 (1.2%),-5,21 (1.2%),-21,16 (0.9%),-19,13 (0.7%),-4,13 (0.7%),-13,12 (0.7%),-16,11 (0.6%),-14,10 (0.6%),3,9 (0.5%),-25,8 (0.4%),-23,7 (0.4%),-32,6 (0.3%),-20,5 (0.3%),-117,5 (0.3%),-15,5 (0.3%),-17,5 (0.3%),-22,5 (0.3%),-43,5 (0.3%),-113,4 (0.2%),-30,4 (0.2%),-38,4 (0.2%),-24,4 (0.2%),-34,4 (0.2%),-60,4 (0.2%),-42,4 (0.2%),-56,3 (0.2%),94,3 (0.2%),-28,3 (0.2%),-96,3 (0.2%),-44,3 (0.2%),-40,3 (0.2%),-59,3 (0.2%),-69,3 (0.2%),-45,2 (0.1%),-26,2 (0.1%),-82,2 (0.1%),-36,2 (0.1%),6,2 (0.1%),-98,2 (0.1%),-33,2 (0.1%),-62,2 (0.1%),-122,2 (0.1%),-37,2 (0.1%),-52,2 (0.1%),-75,2 (0.1%),-152,2 (0.1%),-79,2 (0.1%),-55,2 (0.1%),-27,2 (0.1%),-49,2 (0.1%),-91,2 (0.1%),7,1 (0.1%),4,1 (0.1%),-72,1 (0.1%),-146,1 (0.1%),-132,1 (0.1%),-35,1 (0.1%),-51,1 (0.1%),93,1 (0.1%),70,1 (0.1%),5,1 (0.1%),-92,1 (0.1%),-87,1 (0.1%),-112,1 (0.1%),-50,1 (0.1%),24,1 (0.1%),44,1 (0.1%),-105,1 (0.1%),-46,1 (0.1%),-125,1 (0.1%),11,1 (0.1%),-41,1 (0.1%),73,1 (0.1%),28,1 (0.1%),-73,1 (0.1%),92,1 (0.1%),-54,1 (0.1%),61,1 (0.1%),-64,1 (0.1%),74,1 (0.1%),-124,1 (0.1%),-128,1 (0.1%),-83,1 (0.1%),-94,1 (0.1%),-109,1 (0.1%),-58,1 (0.1%),-77,1 (0.1%),84,1 (0.1%),37,1 (0.1%),-61,1 (0.1%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.01,27 (1.0),3,20,77,3.64
Miller-Plate70-D03,D28,2345,57 (2.43%),95.80%,1,854 (36.4%),-9,213 (9.1%),-1,184 (7.8%),-10,150 (6.4%),-2,100 (4.3%),0,99 (4.2%),-11,74 (3.2%),-3,66 (2.8%),2,64 (2.7%),-18,38 (1.6%),-12,35 (1.5%),-6,33 (1.4%),-7,33 (1.4%),-8,29 (1.2%),-21,24 (1.0%),-16,23 (1.0%),-5,22 (0.9%),-4,17 (0.7%),-14,15 (0.6%),-15,13 (0.6%),-19,13 (0.6%),-13,12 (0.5%),-17,12 (0.5%),-29,10 (0.4%),-43,10 (0.4%),-23,10 (0.4%),-20,8 (0.3%),-28,8 (0.3%),-22,8 (0.3%),-30,7 (0.3%),3,7 (0.3%),-35,6 (0.3%),-26,5 (0.2%),90,5 (0.2%),-27,5 (0.2%),-96,4 (0.2%),-63,4 (0.2%),-24,4 (0.2%),-37,4 (0.2%),-34,4 (0.2%),-60,3 (0.1%),-39,3 (0.1%),-53,3 (0.1%),-25,3 (0.1%),-38,3 (0.1%),-36,3 (0.1%),-42,3 (0.1%),-92,3 (0.1%),4,2 (0.1%),-54,2 (0.1%),-31,2 (0.1%),6,2 (0.1%),-116,2 (0.1%),95,2 (0.1%),-76,2 (0.1%),-41,2 (0.1%),-70,2 (0.1%),7,2 (0.1%),-56,2 (0.1%),-46,2 (0.1%),8,2 (0.1%),-32,2 (0.1%),-113,2 (0.1%),-117,2 (0.1%),-69,1 (0.0%),96,1 (0.0%),-62,1 (0.0%),-75,1 (0.0%),-121,1 (0.0%),-101,1 (0.0%),-66,1 (0.0%),-105,1 (0.0%),20,1 (0.0%),-110,1 (0.0%),50,1 (0.0%),84,1 (0.0%),-68,1 (0.0%),18,1 (0.0%),-67,1 (0.0%),46,1 (0.0%),-85,1 (0.0%),31,1 (0.0%),-82,1 (0.0%),-61,1 (0.0%),-165,1 (0.0%),-47,1 (0.0%),23,1 (0.0%),-45,1 (0.0%),67,1 (0.0%),12,1 (0.0%),77,1 (0.0%),-127,1 (0.0%),-49,1 (0.0%),-128,1 (0.0%),-64,1 (0.0%),-59,1 (0.0%),-57,1 (0.0%),-48,1 (0.0%),9,1 (0.0%),41,1 (0.0%),72,1 (0.0%),-50,1 (0.0%),-138,1 (0.0%),-78,1 (0.0%),13,1 (0.0%),48,1 (0.0%),-87,1 (0.0%),-55,1 (0.0%),-33,1 (0.0%),-123,1 (0.0%),-40,1 (0.0%),24,1 (0.0%),93,1 (0.0%),-80,1 (0.0%),54,1 (0.0%),60,1 (0.0%),-51,1 (0.0%),-115,1 (0.0%),59,1 (0.0%),-112,1 (0.0%),86,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1,58 (1.0),4.2,21.4,74.4,4.35
Miller-Plate70-E03,D50,2658,47 (1.77%),96.80%,1,917 (34.5%),-9,236 (8.9%),-1,207 (7.8%),-10,157 (5.9%),-2,142 (5.3%),0,86 (3.2%),-3,85 (3.2%),2,62 (2.3%),-11,59 (2.2%),-6,49 (1.8%),-18,46 (1.7%),-19,36 (1.4%),-7,33 (1.2%),-12,32 (1.2%),-4,31 (1.2%),-5,31 (1.2%),-8,31 (1.2%),-14,30 (1.1%),-21,28 (1.1%),-13,25 (0.9%),-16,23 (0.9%),-15,21 (0.8%),-25,14 (0.5%),-20,14 (0.5%),-22,12 (0.5%),-23,11 (0.4%),-43,10 (0.4%),-30,9 (0.3%),-35,8 (0.3%),-17,7 (0.3%),-31,7 (0.3%),-32,7 (0.3%),-26,7 (0.3%),-52,6 (0.2%),3,6 (0.2%),-34,6 (0.2%),-24,6 (0.2%),-38,6 (0.2%),-37,5 (0.2%),-50,4 (0.2%),-48,4 (0.2%),-110,4 (0.2%),-121,4 (0.2%),-41,4 (0.2%),5,4 (0.2%),-69,4 (0.2%),-40,4 (0.2%),-28,3 (0.1%),-91,3 (0.1%),-42,3 (0.1%),-33,3 (0.1%),38,2 (0.1%),4,2 (0.1%),-27,2 (0.1%),35,2 (0.1%),70,2 (0.1%),-55,2 (0.1%),-113,2 (0.1%),-29,2 (0.1%),76,2 (0.1%),-66,2 (0.1%),-84,2 (0.1%),90,2 (0.1%),-53,2 (0.1%),-74,2 (0.1%),14,2 (0.1%),-96,2 (0.1%),-77,2 (0.1%),-116,2 (0.1%),-97,2 (0.1%),-36,2 (0.1%),-39,2 (0.1%),-49,2 (0.1%),-57,2 (0.1%),85,2 (0.1%),-54,2 (0.1%),50,1 (0.0%),93,1 (0.0%),51,1 (0.0%),23,1 (0.0%),-73,1 (0.0%),82,1 (0.0%),-90,1 (0.0%),-65,1 (0.0%),86,1 (0.0%),-142,1 (0.0%),-102,1 (0.0%),-46,1 (0.0%),-134,1 (0.0%),-81,1 (0.0%),-101,1 (0.0%),80,1 (0.0%),-132,1 (0.0%),-117,1 (0.0%),-72,1 (0.0%),92,1 (0.0%),121,1 (0.0%),44,1 (0.0%),-79,1 (0.0%),47,1 (0.0%),-44,1 (0.0%),-138,1 (0.0%),12,1 (0.0%),-89,1 (0.0%),-122,1 (0.0%),-92,1 (0.0%),-94,1 (0.0%),91,1 (0.0%),-45,1 (0.0%),-61,1 (0.0%),-80,1 (0.0%),21,1 (0.0%),-131,1 (0.0%),59,1 (0.0%),-115,1 (0.0%),-78,1 (0.0%),-124,1 (0.0%),94,1 (0.0%),68,1 (0.0%),-167,1 (0.0%),-155,1 (0.0%),109,1 (0.0%),87,1 (0.0%),-75,1 (0.0%),-100,1 (0.0%),9,1 (0.0%),-64,1 (0.0%),6,1 (0.0%),-86,1 (0.0%),-103,1 (0.0%),-63,1 (0.0%),36,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.01,52 (1.1),3.2,21.4,75.4,3.31
