Name,Sample,Total,g2,Total_indel,#1-Indel,#1-Reads(%),#2-Indel,#2-Reads(%),#3-Indel,#3-Reads(%),#4-Indel,#4-Reads(%),#5-Indel,#5-Reads(%),#6-Indel,#6-Reads(%),#7-Indel,#7-Reads(%),#8-Indel,#8-Reads(%),#9-Indel,#9-Reads(%),#10-Indel,#10-Reads(%),#11-Indel,#11-Reads(%),#12-Indel,#12-Reads(%),#13-Indel,#13-Reads(%),#14-Indel,#14-Reads(%),#15-Indel,#15-Reads(%),#16-Indel,#16-Reads(%),#17-Indel,#17-Reads(%),#18-Indel,#18-Reads(%),#19-Indel,#19-Reads(%),#20-Indel,#20-Reads(%),#21-Indel,#21-Reads(%),#22-Indel,#22-Reads(%),#23-Indel,#23-Reads(%),#24-Indel,#24-Reads(%),#25-Indel,#25-Reads(%),#26-Indel,#26-Reads(%),#27-Indel,#27-Reads(%),#28-Indel,#28-Reads(%),#29-Indel,#29-Reads(%),#30-Indel,#30-Reads(%),#31-Indel,#31-Reads(%),#32-Indel,#32-Reads(%),#33-Indel,#33-Reads(%),#34-Indel,#34-Reads(%),#35-Indel,#35-Reads(%),#36-Indel,#36-Reads(%),#37-Indel,#37-Reads(%),#38-Indel,#38-Reads(%),#39-Indel,#39-Reads(%),#40-Indel,#40-Reads(%),#41-Indel,#41-Reads(%),#42-Indel,#42-Reads(%),#43-Indel,#43-Reads(%),#44-Indel,#44-Reads(%),#45-Indel,#45-Reads(%),#46-Indel,#46-Reads(%),#47-Indel,#47-Reads(%),#48-Indel,#48-Reads(%),#49-Indel,#49-Reads(%),#50-Indel,#50-Reads(%),#51-Indel,#51-Reads(%),#52-Indel,#52-Reads(%),#53-Indel,#53-Reads(%),#54-Indel,#54-Reads(%),#55-Indel,#55-Reads(%),#56-Indel,#56-Reads(%),#57-Indel,#57-Reads(%),#58-Indel,#58-Reads(%),#59-Indel,#59-Reads(%),#60-Indel,#60-Reads(%),#61-Indel,#61-Reads(%),#62-Indel,#62-Reads(%),#63-Indel,#63-Reads(%),#64-Indel,#64-Reads(%),#65-Indel,#65-Reads(%),#66-Indel,#66-Reads(%),#67-Indel,#67-Reads(%),#68-Indel,#68-Reads(%),#69-Indel,#69-Reads(%),#70-Indel,#70-Reads(%),#71-Indel,#71-Reads(%),#72-Indel,#72-Reads(%),#73-Indel,#73-Reads(%),#74-Indel,#74-Reads(%),#75-Indel,#75-Reads(%),#76-Indel,#76-Reads(%),#77-Indel,#77-Reads(%),#78-Indel,#78-Reads(%),#79-Indel,#79-Reads(%),#80-Indel,#80-Reads(%),#81-Indel,#81-Reads(%),#82-Indel,#82-Reads(%),#83-Indel,#83-Reads(%),#84-Indel,#84-Reads(%),#85-Indel,#85-Reads(%),#86-Indel,#86-Reads(%),#87-Indel,#87-Reads(%),#88-Indel,#88-Reads(%),#89-Indel,#89-Reads(%),#90-Indel,#90-Reads(%),#91-Indel,#91-Reads(%),#92-Indel,#92-Reads(%),#93-Indel,#93-Reads(%),#94-Indel,#94-Reads(%),#95-Indel,#95-Reads(%),#96-Indel,#96-Reads(%),#97-Indel,#97-Reads(%),#98-Indel,#98-Reads(%),#99-Indel,#99-Reads(%),#100-Indel,#100-Reads(%),#101-Indel,#101-Reads(%),#102-Indel,#102-Reads(%),#103-Indel,#103-Reads(%),#104-Indel,#104-Reads(%),#105-Indel,#105-Reads(%),#106-Indel,#106-Reads(%),#107-Indel,#107-Reads(%),#108-Indel,#108-Reads(%),#109-Indel,#109-Reads(%),#110-Indel,#110-Reads(%),#111-Indel,#111-Reads(%),#112-Indel,#112-Reads(%),#113-Indel,#113-Reads(%),#114-Indel,#114-Reads(%),#115-Indel,#115-Reads(%),#116-Indel,#116-Reads(%),#117-Indel,#117-Reads(%),#118-Indel,#118-Reads(%),#119-Indel,#119-Reads(%),#120-Indel,#120-Reads(%),#121-Indel,#121-Reads(%),#122-Indel,#122-Reads(%),#123-Indel,#123-Reads(%),#124-Indel,#124-Reads(%),#125-Indel,#125-Reads(%),#126-Indel,#126-Reads(%),#127-Indel,#127-Reads(%),#128-Indel,#128-Reads(%),#129-Indel,#129-Reads(%),#130-Indel,#130-Reads(%),#131-Indel,#131-Reads(%),#132-Indel,#132-Reads(%),#133-Indel,#133-Reads(%),#134-Indel,#134-Reads(%),#135-Indel,#135-Reads(%),#136-Indel,#136-Reads(%),#137-Indel,#137-Reads(%),#138-Indel,#138-Reads(%),#139-Indel,#139-Reads(%),#140-Indel,#140-Reads(%),#141-Indel,#141-Reads(%),#142-Indel,#142-Reads(%),#143-Indel,#143-Reads(%),#144-Indel,#144-Reads(%),#145-Indel,#145-Reads(%),#146-Indel,#146-Reads(%),#147-Indel,#147-Reads(%),#148-Indel,#148-Reads(%),#149-Indel,#149-Reads(%),#150-Indel,#150-Reads(%),#151-Indel,#151-Reads(%),#152-Indel,#152-Reads(%),#153-Indel,#153-Reads(%),#154-Indel,#154-Reads(%),#155-Indel,#155-Reads(%),#156-Indel,#156-Reads(%),#157-Indel,#157-Reads(%),#158-Indel,#158-Reads(%),#159-Indel,#159-Reads(%),#160-Indel,#160-Reads(%),#161-Indel,#161-Reads(%),#162-Indel,#162-Reads(%),#163-Indel,#163-Reads(%),#164-Indel,#164-Reads(%),#165-Indel,#165-Reads(%),#166-Indel,#166-Reads(%),#167-Indel,#167-Reads(%),#168-Indel,#168-Reads(%),#169-Indel,#169-Reads(%),#170-Indel,#170-Reads(%),#171-Indel,#171-Reads(%),#172-Indel,#172-Reads(%),#173-Indel,#173-Reads(%),#174-Indel,#174-Reads(%),#175-Indel,#175-Reads(%),#176-Indel,#176-Reads(%),#177-Indel,#177-Reads(%),#178-Indel,#178-Reads(%),#179-Indel,#179-Reads(%),#180-Indel,#180-Reads(%),#181-Indel,#181-Reads(%),#182-Indel,#182-Reads(%),#183-Indel,#183-Reads(%),#184-Indel,#184-Reads(%),#185-Indel,#185-Reads(%),#186-Indel,#186-Reads(%),#187-Indel,#187-Reads(%),#188-Indel,#188-Reads(%),#189-Indel,#189-Reads(%),#190-Indel,#190-Reads(%),#191-Indel,#191-Reads(%),#192-Indel,#192-Reads(%),#193-Indel,#193-Reads(%),#194-Indel,#194-Reads(%),#195-Indel,#195-Reads(%),#196-Indel,#196-Reads(%),#197-Indel,#197-Reads(%),#198-Indel,#198-Reads(%),#199-Indel,#199-Reads(%),#200-Indel,#200-Reads(%),SNP_test,raw_wt_counter,0bp,In-frame,Out-of-frame,%g2
Miller-Plate71-A05,,2605,2316 (88.91%),2.5%,0,2539 (97.5%),-1,55 (2.1%),1,10 (0.4%),-2,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.02,2482 (1.1),97.5,0.0,2.5,88.91
Miller-Plate71-A06,,2815,6 (0.21%),99.0%,-1,1345 (47.8%),1,372 (13.2%),-3,167 (5.9%),-4,87 (3.1%),-12,78 (2.8%),-2,78 (2.8%),-13,56 (2.0%),-5,55 (2.0%),-6,45 (1.6%),-10,40 (1.4%),-18,32 (1.1%),0,29 (1.0%),-7,26 (0.9%),-11,25 (0.9%),-8,22 (0.8%),-20,22 (0.8%),-9,21 (0.7%),-15,17 (0.6%),2,16 (0.6%),-17,14 (0.5%),-14,12 (0.4%),-25,10 (0.4%),-44,10 (0.4%),-26,10 (0.4%),-23,9 (0.3%),-35,9 (0.3%),-114,9 (0.3%),-32,9 (0.3%),-16,7 (0.2%),-29,6 (0.2%),67,6 (0.2%),-21,6 (0.2%),-31,6 (0.2%),-48,5 (0.2%),-27,5 (0.2%),-24,5 (0.2%),69,4 (0.1%),-105,4 (0.1%),-88,4 (0.1%),-68,4 (0.1%),-108,3 (0.1%),-39,3 (0.1%),66,3 (0.1%),-41,3 (0.1%),-43,3 (0.1%),-104,3 (0.1%),-58,3 (0.1%),-81,3 (0.1%),3,3 (0.1%),-71,2 (0.1%),-33,2 (0.1%),-101,2 (0.1%),-19,2 (0.1%),65,2 (0.1%),-77,2 (0.1%),-53,2 (0.1%),-70,2 (0.1%),-45,2 (0.1%),-109,2 (0.1%),-42,2 (0.1%),-61,2 (0.1%),-90,2 (0.1%),-47,2 (0.1%),-30,2 (0.1%),-107,2 (0.1%),-62,2 (0.1%),-28,2 (0.1%),-82,2 (0.1%),49,2 (0.1%),62,2 (0.1%),-22,2 (0.1%),-36,2 (0.1%),-56,2 (0.1%),-50,2 (0.1%),38,1 (0.0%),-121,1 (0.0%),-55,1 (0.0%),4,1 (0.0%),-65,1 (0.0%),-87,1 (0.0%),-131,1 (0.0%),-75,1 (0.0%),-92,1 (0.0%),-166,1 (0.0%),-106,1 (0.0%),109,1 (0.0%),-34,1 (0.0%),-69,1 (0.0%),8,1 (0.0%),-46,1 (0.0%),-99,1 (0.0%),-148,1 (0.0%),91,1 (0.0%),-57,1 (0.0%),70,1 (0.0%),-49,1 (0.0%),57,1 (0.0%),-51,1 (0.0%),50,1 (0.0%),42,1 (0.0%),30,1 (0.0%),64,1 (0.0%),-116,1 (0.0%),-76,1 (0.0%),-89,1 (0.0%),43,1 (0.0%),61,1 (0.0%),-60,1 (0.0%),-160,1 (0.0%),-38,1 (0.0%),-86,1 (0.0%),78,1 (0.0%),-120,1 (0.0%),71,1 (0.0%),55,1 (0.0%),-142,1 (0.0%),-111,1 (0.0%),34,1 (0.0%),68,1 (0.0%),-64,1 (0.0%),-115,1 (0.0%),-97,1 (0.0%),-98,1 (0.0%),58,1 (0.0%),12,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.00,7 (1.2),1.0,15.6,83.4,0.21
Miller-Plate71-A07,,2594,10 (0.39%),99.0%,-1,1175 (45.3%),1,365 (14.1%),-3,142 (5.5%),-2,94 (3.6%),-4,89 (3.4%),-12,88 (3.4%),-13,59 (2.3%),-6,52 (2.0%),-5,44 (1.7%),-10,42 (1.6%),-7,30 (1.2%),-18,28 (1.1%),0,27 (1.0%),-11,26 (1.0%),-17,17 (0.7%),-15,16 (0.6%),-8,15 (0.6%),-9,15 (0.6%),-20,13 (0.5%),-105,13 (0.5%),-14,12 (0.5%),2,11 (0.4%),-25,8 (0.3%),-19,8 (0.3%),-26,8 (0.3%),-21,8 (0.3%),-22,7 (0.3%),-44,6 (0.2%),-23,6 (0.2%),-32,6 (0.2%),-75,5 (0.2%),-24,5 (0.2%),-37,5 (0.2%),-33,5 (0.2%),3,5 (0.2%),-41,4 (0.2%),-38,4 (0.2%),-31,4 (0.2%),-28,4 (0.2%),-30,4 (0.2%),-36,4 (0.2%),-114,3 (0.1%),-27,3 (0.1%),-61,3 (0.1%),13,3 (0.1%),-101,3 (0.1%),-89,3 (0.1%),-47,3 (0.1%),-35,3 (0.1%),-69,3 (0.1%),67,3 (0.1%),-71,2 (0.1%),-50,2 (0.1%),-123,2 (0.1%),-45,2 (0.1%),-49,2 (0.1%),-16,2 (0.1%),65,2 (0.1%),-54,2 (0.1%),-70,2 (0.1%),-62,2 (0.1%),-87,2 (0.1%),-68,2 (0.1%),71,2 (0.1%),-170,2 (0.1%),-108,2 (0.1%),-34,2 (0.1%),-124,2 (0.1%),7,2 (0.1%),-84,2 (0.1%),-29,1 (0.0%),-46,1 (0.0%),59,1 (0.0%),-79,1 (0.0%),4,1 (0.0%),38,1 (0.0%),47,1 (0.0%),75,1 (0.0%),-72,1 (0.0%),61,1 (0.0%),-88,1 (0.0%),54,1 (0.0%),-103,1 (0.0%),-100,1 (0.0%),-48,1 (0.0%),58,1 (0.0%),62,1 (0.0%),23,1 (0.0%),-104,1 (0.0%),-43,1 (0.0%),-83,1 (0.0%),-51,1 (0.0%),-81,1 (0.0%),10,1 (0.0%),-63,1 (0.0%),-80,1 (0.0%),-77,1 (0.0%),-152,1 (0.0%),-39,1 (0.0%),5,1 (0.0%),-179,1 (0.0%),68,1 (0.0%),-136,1 (0.0%),69,1 (0.0%),27,1 (0.0%),-40,1 (0.0%),44,1 (0.0%),80,1 (0.0%),34,1 (0.0%),-106,1 (0.0%),14,1 (0.0%),-107,1 (0.0%),-109,1 (0.0%),17,1 (0.0%),-59,1 (0.0%),-95,1 (0.0%),73,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.00,10 (1.0),1.0,16.2,82.7,0.39
Miller-Plate71-A08,,2241,6 (0.27%),99.0%,-1,1088 (48.5%),1,275 (12.3%),-3,132 (5.9%),-2,73 (3.3%),-12,69 (3.1%),-4,67 (3.0%),-5,56 (2.5%),-13,45 (2.0%),-10,33 (1.5%),-6,26 (1.2%),-7,26 (1.2%),0,22 (1.0%),-18,22 (1.0%),-11,19 (0.8%),-8,18 (0.8%),2,16 (0.7%),-14,15 (0.7%),-9,12 (0.5%),-26,11 (0.5%),-15,11 (0.5%),-17,11 (0.5%),-20,10 (0.4%),-32,10 (0.4%),-19,6 (0.3%),-22,6 (0.3%),-16,5 (0.2%),-88,5 (0.2%),-21,5 (0.2%),-33,5 (0.2%),-30,4 (0.2%),-44,4 (0.2%),-114,4 (0.2%),-105,4 (0.2%),-34,4 (0.2%),-35,4 (0.2%),-39,3 (0.1%),-29,3 (0.1%),-77,3 (0.1%),-45,3 (0.1%),-51,3 (0.1%),-107,3 (0.1%),3,3 (0.1%),-38,3 (0.1%),-25,3 (0.1%),-61,3 (0.1%),-41,3 (0.1%),65,3 (0.1%),-36,3 (0.1%),-27,3 (0.1%),59,2 (0.1%),-23,2 (0.1%),-31,2 (0.1%),-46,2 (0.1%),-62,2 (0.1%),48,2 (0.1%),-49,2 (0.1%),-24,2 (0.1%),67,2 (0.1%),-87,2 (0.1%),-50,2 (0.1%),-55,2 (0.1%),-67,1 (0.0%),4,1 (0.0%),50,1 (0.0%),-42,1 (0.0%),-91,1 (0.0%),-72,1 (0.0%),-93,1 (0.0%),40,1 (0.0%),-120,1 (0.0%),29,1 (0.0%),-28,1 (0.0%),-82,1 (0.0%),6,1 (0.0%),63,1 (0.0%),-115,1 (0.0%),45,1 (0.0%),-86,1 (0.0%),-48,1 (0.0%),-57,1 (0.0%),32,1 (0.0%),-121,1 (0.0%),41,1 (0.0%),-79,1 (0.0%),-78,1 (0.0%),-101,1 (0.0%),-163,1 (0.0%),27,1 (0.0%),9,1 (0.0%),-56,1 (0.0%),-148,1 (0.0%),-54,1 (0.0%),70,1 (0.0%),51,1 (0.0%),37,1 (0.0%),-90,1 (0.0%),21,1 (0.0%),-109,1 (0.0%),-152,1 (0.0%),47,1 (0.0%),-92,1 (0.0%),12,1 (0.0%),-136,1 (0.0%),-59,1 (0.0%),-81,1 (0.0%),-70,1 (0.0%),-47,1 (0.0%),-95,1 (0.0%),75,1 (0.0%),11,1 (0.0%),31,1 (0.0%),-66,1 (0.0%),-94,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.99,6 (1.0),1.0,15.1,83.9,0.27
Miller-Plate71-B05,,2442,2208 (90.42%),3.6%,0,2355 (96.4%),-1,62 (2.5%),1,19 (0.8%),-2,3 (0.1%),-6,3 (0.1%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.02,2378 (1.1),96.4,0.1,3.4,90.42
Miller-Plate71-B06,,2547,7 (0.27%),99.1%,-1,1199 (47.1%),1,377 (14.8%),-3,139 (5.5%),-12,90 (3.5%),-4,82 (3.2%),-2,64 (2.5%),-5,59 (2.3%),-13,54 (2.1%),-10,44 (1.7%),-6,33 (1.3%),-11,33 (1.3%),-18,23 (0.9%),2,23 (0.9%),0,22 (0.9%),-7,20 (0.8%),-8,19 (0.7%),-16,16 (0.6%),-17,14 (0.5%),-9,12 (0.5%),-14,9 (0.4%),-26,9 (0.4%),-20,9 (0.4%),-15,8 (0.3%),-44,8 (0.3%),-114,6 (0.2%),-29,6 (0.2%),-21,5 (0.2%),-33,5 (0.2%),-34,5 (0.2%),-37,5 (0.2%),-19,5 (0.2%),-27,4 (0.2%),-80,4 (0.2%),-105,4 (0.2%),3,4 (0.2%),-95,4 (0.2%),-39,4 (0.2%),-25,4 (0.2%),-49,4 (0.2%),-31,4 (0.2%),-24,3 (0.1%),-30,3 (0.1%),-47,3 (0.1%),-22,3 (0.1%),-89,3 (0.1%),-119,2 (0.1%),-81,2 (0.1%),-90,2 (0.1%),-88,2 (0.1%),-131,2 (0.1%),-48,2 (0.1%),-75,2 (0.1%),-40,2 (0.1%),-159,2 (0.1%),-36,2 (0.1%),-83,2 (0.1%),-101,2 (0.1%),66,2 (0.1%),-28,2 (0.1%),-35,2 (0.1%),-65,2 (0.1%),-23,2 (0.1%),-66,2 (0.1%),-82,2 (0.1%),-135,1 (0.0%),-94,1 (0.0%),71,1 (0.0%),-170,1 (0.0%),5,1 (0.0%),-92,1 (0.0%),19,1 (0.0%),28,1 (0.0%),60,1 (0.0%),18,1 (0.0%),-32,1 (0.0%),61,1 (0.0%),-128,1 (0.0%),-124,1 (0.0%),13,1 (0.0%),-93,1 (0.0%),-107,1 (0.0%),33,1 (0.0%),-116,1 (0.0%),51,1 (0.0%),70,1 (0.0%),-51,1 (0.0%),68,1 (0.0%),9,1 (0.0%),55,1 (0.0%),-103,1 (0.0%),-57,1 (0.0%),39,1 (0.0%),32,1 (0.0%),-71,1 (0.0%),6,1 (0.0%),-43,1 (0.0%),67,1 (0.0%),-45,1 (0.0%),-98,1 (0.0%),65,1 (0.0%),49,1 (0.0%),4,1 (0.0%),-144,1 (0.0%),-156,1 (0.0%),-42,1 (0.0%),56,1 (0.0%),-74,1 (0.0%),-77,1 (0.0%),-115,1 (0.0%),43,1 (0.0%),-108,1 (0.0%),-87,1 (0.0%),-113,1 (0.0%),-53,1 (0.0%),-127,1 (0.0%),57,1 (0.0%),69,1 (0.0%),63,1 (0.0%),-38,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.01,7 (1.0),0.9,14.9,84.3,0.27
Miller-Plate71-B07,,2286,7 (0.31%),98.6%,-1,1065 (46.6%),1,336 (14.7%),-3,128 (5.6%),-2,72 (3.1%),-4,72 (3.1%),-12,71 (3.1%),-13,54 (2.4%),-5,43 (1.9%),-6,40 (1.7%),0,31 (1.4%),-10,27 (1.2%),-8,23 (1.0%),-7,22 (1.0%),-11,21 (0.9%),-18,19 (0.8%),2,17 (0.7%),-9,16 (0.7%),-20,11 (0.5%),-14,10 (0.4%),-17,9 (0.4%),-26,8 (0.3%),-21,8 (0.3%),-22,7 (0.3%),-15,7 (0.3%),-105,6 (0.3%),-27,5 (0.2%),-114,5 (0.2%),-46,5 (0.2%),-19,5 (0.2%),-16,4 (0.2%),-101,4 (0.2%),-32,4 (0.2%),-44,4 (0.2%),-40,4 (0.2%),-51,4 (0.2%),-35,3 (0.1%),-29,3 (0.1%),-33,3 (0.1%),-31,3 (0.1%),-88,3 (0.1%),-52,3 (0.1%),3,3 (0.1%),-30,3 (0.1%),68,3 (0.1%),-38,3 (0.1%),-39,3 (0.1%),-85,3 (0.1%),-23,3 (0.1%),-104,3 (0.1%),-66,2 (0.1%),66,2 (0.1%),-71,2 (0.1%),-42,2 (0.1%),-139,2 (0.1%),-62,2 (0.1%),-24,2 (0.1%),67,2 (0.1%),-94,2 (0.1%),-90,2 (0.1%),-72,2 (0.1%),-34,2 (0.1%),22,2 (0.1%),-36,2 (0.1%),-103,1 (0.0%),-47,1 (0.0%),-81,1 (0.0%),-107,1 (0.0%),-65,1 (0.0%),-37,1 (0.0%),-96,1 (0.0%),64,1 (0.0%),-53,1 (0.0%),4,1 (0.0%),57,1 (0.0%),35,1 (0.0%),58,1 (0.0%),-54,1 (0.0%),70,1 (0.0%),69,1 (0.0%),-61,1 (0.0%),-25,1 (0.0%),-153,1 (0.0%),71,1 (0.0%),-82,1 (0.0%),-68,1 (0.0%),20,1 (0.0%),-115,1 (0.0%),29,1 (0.0%),-100,1 (0.0%),-120,1 (0.0%),-145,1 (0.0%),-121,1 (0.0%),65,1 (0.0%),-92,1 (0.0%),-69,1 (0.0%),76,1 (0.0%),-169,1 (0.0%),5,1 (0.0%),-112,1 (0.0%),73,1 (0.0%),-113,1 (0.0%),21,1 (0.0%),-77,1 (0.0%),-70,1 (0.0%),-41,1 (0.0%),79,1 (0.0%),-58,1 (0.0%),15,1 (0.0%),6,1 (0.0%),32,1 (0.0%),-126,1 (0.0%),-59,1 (0.0%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.01,7 (1.0),1.4,15.2,83.5,0.31
