Name,Sample,Total,g14,g5,g6,Total_indel,#1-Indel,#1-Reads(%),#2-Indel,#2-Reads(%),#3-Indel,#3-Reads(%),#4-Indel,#4-Reads(%),#5-Indel,#5-Reads(%),#6-Indel,#6-Reads(%),#7-Indel,#7-Reads(%),#8-Indel,#8-Reads(%),#9-Indel,#9-Reads(%),#10-Indel,#10-Reads(%),#11-Indel,#11-Reads(%),#12-Indel,#12-Reads(%),#13-Indel,#13-Reads(%),#14-Indel,#14-Reads(%),#15-Indel,#15-Reads(%),#16-Indel,#16-Reads(%),#17-Indel,#17-Reads(%),#18-Indel,#18-Reads(%),#19-Indel,#19-Reads(%),#20-Indel,#20-Reads(%),#21-Indel,#21-Reads(%),#22-Indel,#22-Reads(%),#23-Indel,#23-Reads(%),#24-Indel,#24-Reads(%),#25-Indel,#25-Reads(%),#26-Indel,#26-Reads(%),#27-Indel,#27-Reads(%),#28-Indel,#28-Reads(%),#29-Indel,#29-Reads(%),#30-Indel,#30-Reads(%),#31-Indel,#31-Reads(%),#32-Indel,#32-Reads(%),#33-Indel,#33-Reads(%),#34-Indel,#34-Reads(%),#35-Indel,#35-Reads(%),#36-Indel,#36-Reads(%),#37-Indel,#37-Reads(%),#38-Indel,#38-Reads(%),#39-Indel,#39-Reads(%),#40-Indel,#40-Reads(%),#41-Indel,#41-Reads(%),#42-Indel,#42-Reads(%),#43-Indel,#43-Reads(%),#44-Indel,#44-Reads(%),#45-Indel,#45-Reads(%),#46-Indel,#46-Reads(%),#47-Indel,#47-Reads(%),#48-Indel,#48-Reads(%),#49-Indel,#49-Reads(%),#50-Indel,#50-Reads(%),#51-Indel,#51-Reads(%),#52-Indel,#52-Reads(%),#53-Indel,#53-Reads(%),#54-Indel,#54-Reads(%),#55-Indel,#55-Reads(%),#56-Indel,#56-Reads(%),#57-Indel,#57-Reads(%),#58-Indel,#58-Reads(%),#59-Indel,#59-Reads(%),#60-Indel,#60-Reads(%),#61-Indel,#61-Reads(%),#62-Indel,#62-Reads(%),#63-Indel,#63-Reads(%),#64-Indel,#64-Reads(%),#65-Indel,#65-Reads(%),#66-Indel,#66-Reads(%),#67-Indel,#67-Reads(%),#68-Indel,#68-Reads(%),#69-Indel,#69-Reads(%),#70-Indel,#70-Reads(%),#71-Indel,#71-Reads(%),#72-Indel,#72-Reads(%),#73-Indel,#73-Reads(%),#74-Indel,#74-Reads(%),#75-Indel,#75-Reads(%),#76-Indel,#76-Reads(%),#77-Indel,#77-Reads(%),#78-Indel,#78-Reads(%),#79-Indel,#79-Reads(%),#80-Indel,#80-Reads(%),#81-Indel,#81-Reads(%),#82-Indel,#82-Reads(%),#83-Indel,#83-Reads(%),#84-Indel,#84-Reads(%),#85-Indel,#85-Reads(%),#86-Indel,#86-Reads(%),#87-Indel,#87-Reads(%),#88-Indel,#88-Reads(%),#89-Indel,#89-Reads(%),#90-Indel,#90-Reads(%),#91-Indel,#91-Reads(%),#92-Indel,#92-Reads(%),#93-Indel,#93-Reads(%),#94-Indel,#94-Reads(%),#95-Indel,#95-Reads(%),#96-Indel,#96-Reads(%),#97-Indel,#97-Reads(%),#98-Indel,#98-Reads(%),#99-Indel,#99-Reads(%),#100-Indel,#100-Reads(%),#101-Indel,#101-Reads(%),#102-Indel,#102-Reads(%),#103-Indel,#103-Reads(%),#104-Indel,#104-Reads(%),#105-Indel,#105-Reads(%),#106-Indel,#106-Reads(%),#107-Indel,#107-Reads(%),#108-Indel,#108-Reads(%),#109-Indel,#109-Reads(%),#110-Indel,#110-Reads(%),#111-Indel,#111-Reads(%),#112-Indel,#112-Reads(%),#113-Indel,#113-Reads(%),#114-Indel,#114-Reads(%),#115-Indel,#115-Reads(%),#116-Indel,#116-Reads(%),#117-Indel,#117-Reads(%),#118-Indel,#118-Reads(%),#119-Indel,#119-Reads(%),#120-Indel,#120-Reads(%),#121-Indel,#121-Reads(%),#122-Indel,#122-Reads(%),#123-Indel,#123-Reads(%),#124-Indel,#124-Reads(%),#125-Indel,#125-Reads(%),#126-Indel,#126-Reads(%),#127-Indel,#127-Reads(%),#128-Indel,#128-Reads(%),#129-Indel,#129-Reads(%),#130-Indel,#130-Reads(%),#131-Indel,#131-Reads(%),#132-Indel,#132-Reads(%),#133-Indel,#133-Reads(%),#134-Indel,#134-Reads(%),#135-Indel,#135-Reads(%),#136-Indel,#136-Reads(%),#137-Indel,#137-Reads(%),#138-Indel,#138-Reads(%),#139-Indel,#139-Reads(%),#140-Indel,#140-Reads(%),#141-Indel,#141-Reads(%),#142-Indel,#142-Reads(%),#143-Indel,#143-Reads(%),#144-Indel,#144-Reads(%),#145-Indel,#145-Reads(%),#146-Indel,#146-Reads(%),#147-Indel,#147-Reads(%),#148-Indel,#148-Reads(%),#149-Indel,#149-Reads(%),#150-Indel,#150-Reads(%),#151-Indel,#151-Reads(%),#152-Indel,#152-Reads(%),#153-Indel,#153-Reads(%),#154-Indel,#154-Reads(%),#155-Indel,#155-Reads(%),#156-Indel,#156-Reads(%),#157-Indel,#157-Reads(%),#158-Indel,#158-Reads(%),#159-Indel,#159-Reads(%),#160-Indel,#160-Reads(%),#161-Indel,#161-Reads(%),#162-Indel,#162-Reads(%),#163-Indel,#163-Reads(%),#164-Indel,#164-Reads(%),#165-Indel,#165-Reads(%),#166-Indel,#166-Reads(%),#167-Indel,#167-Reads(%),#168-Indel,#168-Reads(%),#169-Indel,#169-Reads(%),#170-Indel,#170-Reads(%),#171-Indel,#171-Reads(%),#172-Indel,#172-Reads(%),#173-Indel,#173-Reads(%),#174-Indel,#174-Reads(%),#175-Indel,#175-Reads(%),#176-Indel,#176-Reads(%),#177-Indel,#177-Reads(%),#178-Indel,#178-Reads(%),#179-Indel,#179-Reads(%),#180-Indel,#180-Reads(%),#181-Indel,#181-Reads(%),#182-Indel,#182-Reads(%),#183-Indel,#183-Reads(%),#184-Indel,#184-Reads(%),#185-Indel,#185-Reads(%),#186-Indel,#186-Reads(%),#187-Indel,#187-Reads(%),#188-Indel,#188-Reads(%),#189-Indel,#189-Reads(%),#190-Indel,#190-Reads(%),#191-Indel,#191-Reads(%),#192-Indel,#192-Reads(%),#193-Indel,#193-Reads(%),#194-Indel,#194-Reads(%),#195-Indel,#195-Reads(%),#196-Indel,#196-Reads(%),#197-Indel,#197-Reads(%),#198-Indel,#198-Reads(%),#199-Indel,#199-Reads(%),#200-Indel,#200-Reads(%),SNP_test,raw_wt_counter,0bp,In-frame,Out-of-frame,%g14,%g5,%g6
Miller-Plate64-A09,WT G402,2337,2296 (98.245614035%),2302 (98.502353445%),2301 (98.459563543%),7.23%,0,2168 (92.768506632%),-1,128 (5.477107403%),1,35 (1.497646555%),-2,3 (0.128369705%),-6,2 (0.085579803%),-3,1 (0.042789902%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.986307054,2329 (1.014372822),92.77,0.13,7.1,98.24561404,98.50235345,98.45956354
Miller-Plate64-A01,d3_g14,1236,628 (50.809061489%),604 (48.867313916%),610 (49.352750809%),52.43%,0,588 (47.572815534%),-5,178 (14.401294498%),-6,64 (5.177993528%),-1,60 (4.854368932%),-4,60 (4.854368932%),-17,49 (3.964401294%),-7,45 (3.640776699%),-8,31 (2.508090615%),-2,30 (2.427184466%),-9,25 (2.022653722%),-3,23 (1.860841424%),2,18 (1.456310680%),-10,12 (0.970873786%),1,11 (0.889967638%),-16,11 (0.889967638%),-18,10 (0.809061489%),4,9 (0.728155340%),5,8 (0.647249191%),-11,3 (0.242718447%),-101,1 (0.080906149%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.0056,639 (1.017515924),47.57,9.87,42.56,50.80906149,48.86731392,49.35275081
Miller-Plate64-A03,d3_g5,2381,1987 (83.452330953%),310 (13.019739605%),311 (13.061738765%),84.63%,0,366 (15.371692566%),-1,359 (15.077698446%),1,301 (12.641747165%),-2,146 (6.131877362%),-4,143 (6.005879882%),-12,139 (5.837883242%),-3,113 (4.745905082%),-5,98 (4.115917682%),-13,90 (3.779924402%),-6,61 (2.561948761%),-26,44 (1.847963041%),-7,43 (1.805963881%),-10,34 (1.427971441%),-8,33 (1.385972281%),2,25 (1.049979000%),-21,19 (0.797984040%),-19,18 (0.755984880%),-25,17 (0.713985720%),-33,17 (0.713985720%),4,17 (0.713985720%),-27,16 (0.671986560%),-9,16 (0.671986560%),-57,16 (0.671986560%),-17,15 (0.629987400%),-16,15 (0.629987400%),-15,14 (0.587988240%),3,14 (0.587988240%),-20,13 (0.545989080%),-77,13 (0.545989080%),-14,13 (0.545989080%),-36,12 (0.503989920%),-11,11 (0.461990760%),-51,9 (0.377992440%),-59,9 (0.377992440%),-95,9 (0.377992440%),69,9 (0.377992440%),-32,8 (0.335993280%),-34,8 (0.335993280%),-31,8 (0.335993280%),-24,7 (0.293994120%),-35,6 (0.251994960%),73,6 (0.251994960%),-18,6 (0.251994960%),106,6 (0.251994960%),-54,4 (0.167996640%),-170,4 (0.167996640%),-30,3 (0.125997480%),13,3 (0.125997480%),72,3 (0.125997480%),-28,2 (0.083998320%),-81,2 (0.083998320%),-43,2 (0.083998320%),26,2 (0.083998320%),92,2 (0.083998320%),35,2 (0.083998320%),-22,1 (0.041999160%),25,1 (0.041999160%),5,1 (0.041999160%),45,1 (0.041999160%),-87,1 (0.041999160%),-37,1 (0.041999160%),86,1 (0.041999160%),54,1 (0.041999160%),68,1 (0.041999160%),7,1 (0.041999160%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.997944079,2023 (1.018117765),15.37,20.29,64.34,83.45233095,13.01973961,13.06173877
Miller-Plate64-A04,d3_g6,2737,2240 (81.841432225%),185 (6.759225429%),184 (6.722689076%),91.34%,1,555 (20.277676288%),-5,263 (9.609061016%),0,237 (8.659115820%),-2,217 (7.928388747%),-1,203 (7.416879795%),-12,183 (6.686152722%),-4,137 (5.005480453%),-3,117 (4.274753380%),-13,99 (3.617099014%),-6,89 (3.251735477%),-26,69 (2.521008403%),2,53 (1.936426745%),-27,41 (1.497990501%),-11,32 (1.169163318%),-19,29 (1.059554256%),-18,26 (0.949945195%),-25,24 (0.876872488%),-14,20 (0.730727073%),-17,19 (0.694190720%),-8,19 (0.694190720%),-28,18 (0.657654366%),-10,18 (0.657654366%),-32,17 (0.621118012%),-7,16 (0.584581659%),-24,16 (0.584581659%),-20,16 (0.584581659%),-9,13 (0.474972598%),-29,12 (0.438436244%),-16,11 (0.401899890%),-22,9 (0.328827183%),4,7 (0.255754476%),-39,7 (0.255754476%),-21,7 (0.255754476%),-30,6 (0.219218122%),-33,6 (0.219218122%),-49,6 (0.219218122%),-34,6 (0.219218122%),3,6 (0.219218122%),-23,6 (0.219218122%),-15,6 (0.219218122%),-44,5 (0.182681768%),-40,5 (0.182681768%),-50,4 (0.146145415%),-67,4 (0.146145415%),-35,4 (0.146145415%),6,3 (0.109609061%),49,3 (0.109609061%),-153,3 (0.109609061%),-46,3 (0.109609061%),-38,3 (0.109609061%),-55,3 (0.109609061%),-165,3 (0.109609061%),5,3 (0.109609061%),-57,3 (0.109609061%),-37,3 (0.109609061%),13,3 (0.109609061%),-94,3 (0.109609061%),-31,2 (0.073072707%),-109,2 (0.073072707%),9,2 (0.073072707%),-157,2 (0.073072707%),-60,2 (0.073072707%),-48,2 (0.073072707%),-54,2 (0.073072707%),7,2 (0.073072707%),-51,2 (0.073072707%),82,1 (0.036536354%),99,1 (0.036536354%),-115,1 (0.036536354%),-91,1 (0.036536354%),103,1 (0.036536354%),-79,1 (0.036536354%),48,1 (0.036536354%),-103,1 (0.036536354%),-68,1 (0.036536354%),114,1 (0.036536354%),-61,1 (0.036536354%),-36,1 (0.036536354%),-43,1 (0.036536354%),-74,1 (0.036536354%),-45,1 (0.036536354%),-75,1 (0.036536354%),126,1 (0.036536354%),-147,1 (0.036536354%),-41,1 (0.036536354%),18,1 (0.036536354%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.00650289,2276 (1.016071429),8.66,20.24,71.1,81.84143223,6.759225429,6.722689076
Miller-Plate64-B01,d7_g14,1811,325 (17.945886251%),313 (17.283268912%),326 (18.001104362%),83.27%,-5,481 (26.559911651%),0,303 (16.731087797%),-6,157 (8.669243512%),-7,94 (5.190502485%),-4,92 (5.080066262%),-12,85 (4.693539481%),-1,84 (4.638321369%),-17,67 (3.699613473%),-8,55 (3.036996135%),-2,53 (2.926559912%),-3,52 (2.871341800%),-9,51 (2.816123689%),-13,36 (1.987852015%),-10,28 (1.546107123%),-21,23 (1.270016565%),-14,17 (0.938707896%),-11,14 (0.773053562%),1,13 (0.717835450%),-18,12 (0.662617338%),-16,12 (0.662617338%),-22,10 (0.552181115%),-59,5 (0.276090558%),-29,5 (0.276090558%),-15,5 (0.276090558%),-19,5 (0.276090558%),2,4 (0.220872446%),-25,4 (0.220872446%),-42,4 (0.220872446%),3,3 (0.165654335%),-32,3 (0.165654335%),-33,3 (0.165654335%),4,3 (0.165654335%),-28,3 (0.165654335%),-27,2 (0.110436223%),-20,2 (0.110436223%),-45,2 (0.110436223%),-41,2 (0.110436223%),-26,2 (0.110436223%),-84,2 (0.110436223%),-44,2 (0.110436223%),-46,1 (0.055218112%),-52,1 (0.055218112%),-35,1 (0.055218112%),-43,1 (0.055218112%),-40,1 (0.055218112%),-102,1 (0.055218112%),-38,1 (0.055218112%),-24,1 (0.055218112%),-78,1 (0.055218112%),-23,1 (0.055218112%),-31,1 (0.055218112%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.008738394,329 (1.012307692),16.73,22.31,60.96,17.94588625,17.28326891,18.00110436
Miller-Plate64-B03,d7_g5,1995,1611 (80.751879699%),15 (0.751879699%),15 (0.751879699%),96.74%,-1,319 (15.989974937%),1,240 (12.030075188%),-12,191 (9.573934837%),-2,172 (8.621553885%),-13,128 (6.416040100%),-5,112 (5.614035088%),-4,91 (4.561403509%),-3,87 (4.360902256%),-8,77 (3.859649123%),-26,70 (3.508771930%),0,65 (3.258145363%),-9,41 (2.055137845%),-11,38 (1.904761905%),-10,32 (1.604010025%),-24,25 (1.253132832%),-6,24 (1.203007519%),2,22 (1.102756892%),-128,22 (1.102756892%),-17,18 (0.902255639%),-14,16 (0.802005013%),3,15 (0.751879699%),-25,15 (0.751879699%),-19,14 (0.701754386%),-113,12 (0.601503759%),-120,12 (0.601503759%),-27,12 (0.601503759%),-23,10 (0.501253133%),4,9 (0.451127820%),-62,8 (0.401002506%),-87,7 (0.350877193%),7,7 (0.350877193%),19,6 (0.300751880%),-16,6 (0.300751880%),-74,6 (0.300751880%),17,6 (0.300751880%),-21,6 (0.300751880%),-22,6 (0.300751880%),-111,5 (0.250626566%),6,5 (0.250626566%),-36,4 (0.200501253%),-29,4 (0.200501253%),-15,3 (0.150375940%),26,3 (0.150375940%),-38,3 (0.150375940%),-45,2 (0.100250627%),-42,2 (0.100250627%),-7,2 (0.100250627%),-18,2 (0.100250627%),-20,2 (0.100250627%),-53,1 (0.050125313%),9,1 (0.050125313%),25,1 (0.050125313%),-39,1 (0.050125313%),-46,1 (0.050125313%),107,1 (0.050125313%),-142,1 (0.050125313%),8,1 (0.050125313%),5,1 (0.050125313%),11,1 (0.050125313%),10,1 (0.050125313%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.999018646,1645 (1.021104904),3.26,22.31,74.44,80.7518797,0.751879699,0.751879699
Miller-Plate64-B04,d7_g6,2110,1667 (79.004739336%),60 (2.843601896%),60 (2.843601896%),95.40%,1,323 (15.308056872%),-12,227 (10.758293839%),-5,221 (10.473933649%),-1,139 (6.587677725%),-13,128 (6.066350711%),-2,114 (5.402843602%),-4,108 (5.118483412%),0,97 (4.597156398%),-3,89 (4.218009479%),-6,84 (3.981042654%),2,52 (2.464454976%),-27,45 (2.132701422%),-18,41 (1.943127962%),-26,31 (1.469194313%),-25,31 (1.469194313%),-7,29 (1.374407583%),-14,26 (1.232227488%),-8,26 (1.232227488%),-24,24 (1.137440758%),-11,21 (0.995260664%),-15,19 (0.900473934%),-21,16 (0.758293839%),-9,14 (0.663507109%),-131,9 (0.426540284%),-128,9 (0.426540284%),-28,9 (0.426540284%),-10,9 (0.426540284%),-17,9 (0.426540284%),-33,8 (0.379146919%),-39,8 (0.379146919%),-47,8 (0.379146919%),-20,7 (0.331753555%),-16,7 (0.331753555%),-99,7 (0.331753555%),-57,7 (0.331753555%),-32,6 (0.284360190%),-101,6 (0.284360190%),-41,6 (0.284360190%),-30,5 (0.236966825%),-29,5 (0.236966825%),6,5 (0.236966825%),-63,5 (0.236966825%),-19,5 (0.236966825%),-40,4 (0.189573460%),104,4 (0.189573460%),66,4 (0.189573460%),-72,4 (0.189573460%),-38,4 (0.189573460%),5,4 (0.189573460%),3,4 (0.189573460%),-22,3 (0.142180095%),-79,3 (0.142180095%),-23,3 (0.142180095%),-93,3 (0.142180095%),-45,2 (0.094786730%),-43,2 (0.094786730%),8,2 (0.094786730%),-35,2 (0.094786730%),98,2 (0.094786730%),25,2 (0.094786730%),87,1 (0.047393365%),9,1 (0.047393365%),10,1 (0.047393365%),-111,1 (0.047393365%),-80,1 (0.047393365%),4,1 (0.047393365%),97,1 (0.047393365%),89,1 (0.047393365%),-64,1 (0.047393365%),-51,1 (0.047393365%),53,1 (0.047393365%),-74,1 (0.047393365%),-42,1 (0.047393365%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.99627907,1691 (1.014397121),4.6,29.67,65.73,79.00473934,2.843601896,2.843601896
