Name,Sample,Total,g14,g5,g6,Total_indel,#1-Indel,#1-Reads(%),#2-Indel,#2-Reads(%),#3-Indel,#3-Reads(%),#4-Indel,#4-Reads(%),#5-Indel,#5-Reads(%),#6-Indel,#6-Reads(%),#7-Indel,#7-Reads(%),#8-Indel,#8-Reads(%),#9-Indel,#9-Reads(%),#10-Indel,#10-Reads(%),#11-Indel,#11-Reads(%),#12-Indel,#12-Reads(%),#13-Indel,#13-Reads(%),#14-Indel,#14-Reads(%),#15-Indel,#15-Reads(%),#16-Indel,#16-Reads(%),#17-Indel,#17-Reads(%),#18-Indel,#18-Reads(%),#19-Indel,#19-Reads(%),#20-Indel,#20-Reads(%),#21-Indel,#21-Reads(%),#22-Indel,#22-Reads(%),#23-Indel,#23-Reads(%),#24-Indel,#24-Reads(%),#25-Indel,#25-Reads(%),#26-Indel,#26-Reads(%),#27-Indel,#27-Reads(%),#28-Indel,#28-Reads(%),#29-Indel,#29-Reads(%),#30-Indel,#30-Reads(%),#31-Indel,#31-Reads(%),#32-Indel,#32-Reads(%),#33-Indel,#33-Reads(%),#34-Indel,#34-Reads(%),#35-Indel,#35-Reads(%),#36-Indel,#36-Reads(%),#37-Indel,#37-Reads(%),#38-Indel,#38-Reads(%),#39-Indel,#39-Reads(%),#40-Indel,#40-Reads(%),#41-Indel,#41-Reads(%),#42-Indel,#42-Reads(%),#43-Indel,#43-Reads(%),#44-Indel,#44-Reads(%),#45-Indel,#45-Reads(%),#46-Indel,#46-Reads(%),#47-Indel,#47-Reads(%),#48-Indel,#48-Reads(%),#49-Indel,#49-Reads(%),#50-Indel,#50-Reads(%),#51-Indel,#51-Reads(%),#52-Indel,#52-Reads(%),#53-Indel,#53-Reads(%),#54-Indel,#54-Reads(%),#55-Indel,#55-Reads(%),#56-Indel,#56-Reads(%),#57-Indel,#57-Reads(%),#58-Indel,#58-Reads(%),#59-Indel,#59-Reads(%),#60-Indel,#60-Reads(%),#61-Indel,#61-Reads(%),#62-Indel,#62-Reads(%),#63-Indel,#63-Reads(%),#64-Indel,#64-Reads(%),#65-Indel,#65-Reads(%),#66-Indel,#66-Reads(%),#67-Indel,#67-Reads(%),#68-Indel,#68-Reads(%),#69-Indel,#69-Reads(%),#70-Indel,#70-Reads(%),#71-Indel,#71-Reads(%),#72-Indel,#72-Reads(%),#73-Indel,#73-Reads(%),#74-Indel,#74-Reads(%),#75-Indel,#75-Reads(%),#76-Indel,#76-Reads(%),#77-Indel,#77-Reads(%),#78-Indel,#78-Reads(%),#79-Indel,#79-Reads(%),#80-Indel,#80-Reads(%),#81-Indel,#81-Reads(%),#82-Indel,#82-Reads(%),#83-Indel,#83-Reads(%),#84-Indel,#84-Reads(%),#85-Indel,#85-Reads(%),#86-Indel,#86-Reads(%),#87-Indel,#87-Reads(%),#88-Indel,#88-Reads(%),#89-Indel,#89-Reads(%),#90-Indel,#90-Reads(%),#91-Indel,#91-Reads(%),#92-Indel,#92-Reads(%),#93-Indel,#93-Reads(%),#94-Indel,#94-Reads(%),#95-Indel,#95-Reads(%),#96-Indel,#96-Reads(%),#97-Indel,#97-Reads(%),#98-Indel,#98-Reads(%),#99-Indel,#99-Reads(%),#100-Indel,#100-Reads(%),#101-Indel,#101-Reads(%),#102-Indel,#102-Reads(%),#103-Indel,#103-Reads(%),#104-Indel,#104-Reads(%),#105-Indel,#105-Reads(%),#106-Indel,#106-Reads(%),#107-Indel,#107-Reads(%),#108-Indel,#108-Reads(%),#109-Indel,#109-Reads(%),#110-Indel,#110-Reads(%),#111-Indel,#111-Reads(%),#112-Indel,#112-Reads(%),#113-Indel,#113-Reads(%),#114-Indel,#114-Reads(%),#115-Indel,#115-Reads(%),#116-Indel,#116-Reads(%),#117-Indel,#117-Reads(%),#118-Indel,#118-Reads(%),#119-Indel,#119-Reads(%),#120-Indel,#120-Reads(%),#121-Indel,#121-Reads(%),#122-Indel,#122-Reads(%),#123-Indel,#123-Reads(%),#124-Indel,#124-Reads(%),#125-Indel,#125-Reads(%),#126-Indel,#126-Reads(%),#127-Indel,#127-Reads(%),#128-Indel,#128-Reads(%),#129-Indel,#129-Reads(%),#130-Indel,#130-Reads(%),#131-Indel,#131-Reads(%),#132-Indel,#132-Reads(%),#133-Indel,#133-Reads(%),#134-Indel,#134-Reads(%),#135-Indel,#135-Reads(%),#136-Indel,#136-Reads(%),#137-Indel,#137-Reads(%),#138-Indel,#138-Reads(%),#139-Indel,#139-Reads(%),#140-Indel,#140-Reads(%),#141-Indel,#141-Reads(%),#142-Indel,#142-Reads(%),#143-Indel,#143-Reads(%),#144-Indel,#144-Reads(%),#145-Indel,#145-Reads(%),#146-Indel,#146-Reads(%),#147-Indel,#147-Reads(%),#148-Indel,#148-Reads(%),#149-Indel,#149-Reads(%),#150-Indel,#150-Reads(%),#151-Indel,#151-Reads(%),#152-Indel,#152-Reads(%),#153-Indel,#153-Reads(%),#154-Indel,#154-Reads(%),#155-Indel,#155-Reads(%),#156-Indel,#156-Reads(%),#157-Indel,#157-Reads(%),#158-Indel,#158-Reads(%),#159-Indel,#159-Reads(%),#160-Indel,#160-Reads(%),#161-Indel,#161-Reads(%),#162-Indel,#162-Reads(%),#163-Indel,#163-Reads(%),#164-Indel,#164-Reads(%),#165-Indel,#165-Reads(%),#166-Indel,#166-Reads(%),#167-Indel,#167-Reads(%),#168-Indel,#168-Reads(%),#169-Indel,#169-Reads(%),#170-Indel,#170-Reads(%),#171-Indel,#171-Reads(%),#172-Indel,#172-Reads(%),#173-Indel,#173-Reads(%),#174-Indel,#174-Reads(%),#175-Indel,#175-Reads(%),#176-Indel,#176-Reads(%),#177-Indel,#177-Reads(%),#178-Indel,#178-Reads(%),#179-Indel,#179-Reads(%),#180-Indel,#180-Reads(%),#181-Indel,#181-Reads(%),#182-Indel,#182-Reads(%),#183-Indel,#183-Reads(%),#184-Indel,#184-Reads(%),#185-Indel,#185-Reads(%),#186-Indel,#186-Reads(%),#187-Indel,#187-Reads(%),#188-Indel,#188-Reads(%),#189-Indel,#189-Reads(%),#190-Indel,#190-Reads(%),#191-Indel,#191-Reads(%),#192-Indel,#192-Reads(%),#193-Indel,#193-Reads(%),#194-Indel,#194-Reads(%),#195-Indel,#195-Reads(%),#196-Indel,#196-Reads(%),#197-Indel,#197-Reads(%),#198-Indel,#198-Reads(%),#199-Indel,#199-Reads(%),#200-Indel,#200-Reads(%),SNP_test,raw_wt_counter,0bp,In-frame,Out-of-frame,%g14,%g5,%g6
Miller-Plate63-A09,WT KD,1549,1531 (98.837959974%),1532 (98.902517753%),1531 (98.837959974%),7.94%,0,1426 (92.059393157%),-1,110 (7.101355713%),1,11 (0.710135571%),-2,2 (0.129115558%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.020552344,1561 (1.019595036),92.06,0,7.94,98.83795997,98.90251775,98.83795997
Miller-Plate63-A01,d3_g14,2435,1649 (67.720739220%),1636 (67.186858316%),1644 (67.515400411%),37.37%,0,1525 (62.628336756%),-5,228 (9.363449692%),-1,171 (7.022587269%),-6,71 (2.915811088%),-4,60 (2.464065708%),-12,44 (1.806981520%),-7,44 (1.806981520%),-2,40 (1.642710472%),-3,37 (1.519507187%),-8,31 (1.273100616%),-9,27 (1.108829569%),-17,26 (1.067761807%),1,21 (0.862422998%),-16,12 (0.492813142%),-21,12 (0.492813142%),-13,10 (0.410677618%),-18,8 (0.328542094%),-11,7 (0.287474333%),-10,7 (0.287474333%),-14,6 (0.246406571%),3,5 (0.205338809%),-29,5 (0.205338809%),7,5 (0.205338809%),-26,3 (0.123203285%),-15,3 (0.123203285%),-22,3 (0.123203285%),-33,2 (0.082135524%),-25,2 (0.082135524%),-81,2 (0.082135524%),-24,2 (0.082135524%),-19,1 (0.041067762%),20,1 (0.041067762%),-20,1 (0.041067762%),9,1 (0.041067762%),-39,1 (0.041067762%),4,1 (0.041067762%),-28,1 (0.041067762%),-37,1 (0.041067762%),-35,1 (0.041067762%),-36,1 (0.041067762%),36,1 (0.041067762%),-117,1 (0.041067762%),-45,1 (0.041067762%),-93,1 (0.041067762%),-46,1 (0.041067762%),5,1 (0.041067762%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.014669927,1683 (1.020618557),62.63,9.03,28.34,67.72073922,67.18685832,67.51540041
Miller-Plate66-C02,d3_g5,1166,874 (74.957118353%),71 (6.089193825%),71 (6.089193825%),93.05%,-1,176 (15.094339623%),-12,121 (10.377358491%),0,81 (6.946826758%),-5,77 (6.603773585%),-2,77 (6.603773585%),1,65 (5.574614065%),-3,47 (4.030874786%),-13,47 (4.030874786%),-4,47 (4.030874786%),-6,34 (2.915951973%),-8,26 (2.229845626%),-10,23 (1.972555746%),-26,22 (1.886792453%),-11,22 (1.886792453%),-27,21 (1.801029160%),-22,17 (1.457975986%),-14,17 (1.457975986%),-21,15 (1.286449400%),-25,13 (1.114922813%),-24,12 (1.029159520%),-15,12 (1.029159520%),-7,11 (0.943396226%),-18,11 (0.943396226%),-17,10 (0.857632933%),-19,10 (0.857632933%),-23,9 (0.771869640%),-33,8 (0.686106346%),-16,7 (0.600343053%),2,7 (0.600343053%),-9,7 (0.600343053%),-20,7 (0.600343053%),-32,6 (0.514579760%),-29,5 (0.428816467%),-39,5 (0.428816467%),-30,5 (0.428816467%),-138,4 (0.343053173%),-38,4 (0.343053173%),8,4 (0.343053173%),-34,4 (0.343053173%),-45,3 (0.257289880%),-146,3 (0.257289880%),-35,3 (0.257289880%),-31,3 (0.257289880%),-28,3 (0.257289880%),6,3 (0.257289880%),7,2 (0.171526587%),-37,2 (0.171526587%),-65,2 (0.171526587%),-56,2 (0.171526587%),-83,2 (0.171526587%),-121,2 (0.171526587%),-105,2 (0.171526587%),-108,2 (0.171526587%),-87,2 (0.171526587%),-128,2 (0.171526587%),-92,1 (0.085763293%),32,1 (0.085763293%),-58,1 (0.085763293%),-99,1 (0.085763293%),4,1 (0.085763293%),14,1 (0.085763293%),61,1 (0.085763293%),105,1 (0.085763293%),-89,1 (0.085763293%),20,1 (0.085763293%),39,1 (0.085763293%),-40,1 (0.085763293%),77,1 (0.085763293%),29,1 (0.085763293%),-118,1 (0.085763293%),-93,1 (0.085763293%),63,1 (0.085763293%),-100,1 (0.085763293%),12,1 (0.085763293%),-49,1 (0.085763293%),-153,1 (0.085763293%),-163,1 (0.085763293%),-50,1 (0.085763293%),-66,1 (0.085763293%),-55,1 (0.085763293%),-43,1 (0.085763293%),-69,1 (0.085763293%),-133,1 (0.085763293%),-48,1 (0.085763293%),-60,1 (0.085763293%),-52,1 (0.085763293%),13,1 (0.085763293%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.985037406,892 (1.020594966),6.95,27.87,65.18,74.95711835,6.089193825,6.089193825
Miller-Plate63-A04,d3_g6,2584,2124 (82.198142415%),1211 (46.865325077%),1211 (46.865325077%),56.15%,0,1133 (43.846749226%),-1,169 (6.540247678%),1,135 (5.224458204%),-5,128 (4.953560372%),-12,123 (4.760061920%),-13,93 (3.599071207%),-4,76 (2.941176471%),-3,70 (2.708978328%),-2,63 (2.438080495%),-6,60 (2.321981424%),-26,37 (1.431888545%),-17,24 (0.928792570%),-11,24 (0.928792570%),-27,22 (0.851393189%),-25,20 (0.773993808%),-14,20 (0.773993808%),-7,20 (0.773993808%),-18,19 (0.735294118%),-8,17 (0.657894737%),-24,16 (0.619195046%),-33,15 (0.580495356%),-19,12 (0.464396285%),-15,12 (0.464396285%),-16,11 (0.425696594%),-20,11 (0.425696594%),-9,11 (0.425696594%),-28,11 (0.425696594%),-10,10 (0.386996904%),-21,9 (0.348297214%),-38,8 (0.309597523%),2,7 (0.270897833%),-39,7 (0.270897833%),-32,7 (0.270897833%),-23,7 (0.270897833%),-50,7 (0.270897833%),-53,6 (0.232198142%),-34,6 (0.232198142%),-29,6 (0.232198142%),-47,6 (0.232198142%),-48,5 (0.193498452%),-41,5 (0.193498452%),-153,5 (0.193498452%),-30,5 (0.193498452%),-49,5 (0.193498452%),-37,5 (0.193498452%),4,4 (0.154798762%),-22,4 (0.154798762%),-68,4 (0.154798762%),-88,4 (0.154798762%),-42,4 (0.154798762%),-43,4 (0.154798762%),-105,3 (0.116099071%),-84,3 (0.116099071%),-92,3 (0.116099071%),-145,3 (0.116099071%),-139,3 (0.116099071%),-59,3 (0.116099071%),-60,3 (0.116099071%),-147,3 (0.116099071%),-101,3 (0.116099071%),-31,3 (0.116099071%),-99,3 (0.116099071%),-69,3 (0.116099071%),-40,3 (0.116099071%),-119,2 (0.077399381%),-133,2 (0.077399381%),-52,2 (0.077399381%),-146,2 (0.077399381%),-74,2 (0.077399381%),-117,2 (0.077399381%),-86,2 (0.077399381%),6,2 (0.077399381%),-63,2 (0.077399381%),-85,2 (0.077399381%),-61,2 (0.077399381%),-71,2 (0.077399381%),-158,2 (0.077399381%),-46,2 (0.077399381%),-154,1 (0.038699690%),-82,1 (0.038699690%),-112,1 (0.038699690%),20,1 (0.038699690%),-108,1 (0.038699690%),21,1 (0.038699690%),-298,1 (0.038699690%),92,1 (0.038699690%),-67,1 (0.038699690%),-136,1 (0.038699690%),-58,1 (0.038699690%),-44,1 (0.038699690%),-77,1 (0.038699690%),-51,1 (0.038699690%),-129,1 (0.038699690%),3,1 (0.038699690%),-98,1 (0.038699690%),-35,1 (0.038699690%),-70,1 (0.038699690%),-118,1 (0.038699690%),-36,1 (0.038699690%),-56,1 (0.038699690%),-81,1 (0.038699690%),-66,1 (0.038699690%),-103,1 (0.038699690%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.007990868,2156 (1.015065913),43.85,16.06,40.09,82.19814242,46.86532508,46.86532508
Miller-Plate63-B01,d7_g14,1218,795 (65.270935961%),786 (64.532019704%),788 (64.696223317%),38.59%,0,748 (61.412151067%),-5,101 (8.292282430%),-1,71 (5.829228243%),-6,43 (3.530377668%),-17,32 (2.627257800%),-4,31 (2.545155993%),-12,27 (2.216748768%),-3,23 (1.888341544%),-2,21 (1.724137931%),-7,19 (1.559934319%),-8,14 (1.149425287%),-9,12 (0.985221675%),1,9 (0.738916256%),-21,6 (0.492610837%),-14,5 (0.410509031%),-10,4 (0.328407225%),2,4 (0.328407225%),-15,3 (0.246305419%),-139,3 (0.246305419%),-11,3 (0.246305419%),-137,3 (0.246305419%),-26,2 (0.164203612%),-13,2 (0.164203612%),-81,2 (0.164203612%),-22,2 (0.164203612%),-20,2 (0.164203612%),3,2 (0.164203612%),-19,2 (0.164203612%),-29,2 (0.164203612%),-76,2 (0.164203612%),-24,2 (0.164203612%),-63,2 (0.164203612%),5,2 (0.164203612%),4,1 (0.082101806%),-30,1 (0.082101806%),38,1 (0.082101806%),-16,1 (0.082101806%),-75,1 (0.082101806%),-27,1 (0.082101806%),9,1 (0.082101806%),-40,1 (0.082101806%),-23,1 (0.082101806%),7,1 (0.082101806%),13,1 (0.082101806%),-132,1 (0.082101806%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.008064516,812 (1.021383648),61.41,10.43,28.16,65.27093596,64.5320197,64.69622332
Miller-Plate66-C03,d7_g5,1877,1441 (76.771443793%),76 (4.049014385%),76 (4.049014385%),94.94%,-1,245 (13.052743740%),-12,220 (11.720831113%),-2,139 (7.405434204%),1,124 (6.606286628%),-4,112 (5.966968567%),-5,105 (5.594033031%),-13,104 (5.540756526%),0,95 (5.061267981%),-3,66 (3.516249334%),-6,64 (3.409696324%),-8,61 (3.249866809%),-11,35 (1.864677677%),-18,26 (1.385189132%),-9,26 (1.385189132%),-10,25 (1.331912627%),-7,23 (1.225359616%),-22,21 (1.118806606%),-26,21 (1.118806606%),-24,20 (1.065530101%),-14,18 (0.958977091%),-32,17 (0.905700586%),-16,16 (0.852424081%),-27,16 (0.852424081%),-39,13 (0.692594566%),-23,13 (0.692594566%),2,13 (0.692594566%),-17,12 (0.639318061%),-19,12 (0.639318061%),-28,11 (0.586041556%),-25,10 (0.532765051%),-33,10 (0.532765051%),-15,8 (0.426212040%),-49,8 (0.426212040%),-132,8 (0.426212040%),-130,7 (0.372935535%),-167,7 (0.372935535%),3,7 (0.372935535%),-40,7 (0.372935535%),-38,7 (0.372935535%),4,6 (0.319659030%),-48,5 (0.266382525%),-83,5 (0.266382525%),-60,5 (0.266382525%),6,5 (0.266382525%),-94,4 (0.213106020%),-88,4 (0.213106020%),-29,4 (0.213106020%),-115,4 (0.213106020%),-70,4 (0.213106020%),-21,4 (0.213106020%),-43,4 (0.213106020%),-55,3 (0.159829515%),-50,3 (0.159829515%),-87,3 (0.159829515%),5,3 (0.159829515%),-31,3 (0.159829515%),-63,3 (0.159829515%),-37,3 (0.159829515%),-20,3 (0.159829515%),-57,2 (0.106553010%),7,2 (0.106553010%),-147,2 (0.106553010%),-163,2 (0.106553010%),20,2 (0.106553010%),-91,2 (0.106553010%),-126,2 (0.106553010%),30,2 (0.106553010%),11,2 (0.106553010%),-81,2 (0.106553010%),-46,2 (0.106553010%),28,1 (0.053276505%),-41,1 (0.053276505%),45,1 (0.053276505%),19,1 (0.053276505%),17,1 (0.053276505%),-53,1 (0.053276505%),102,1 (0.053276505%),-141,1 (0.053276505%),-65,1 (0.053276505%),-127,1 (0.053276505%),9,1 (0.053276505%),-30,1 (0.053276505%),16,1 (0.053276505%),13,1 (0.053276505%),-66,1 (0.053276505%),-153,1 (0.053276505%),-106,1 (0.053276505%),-93,1 (0.053276505%),-177,1 (0.053276505%),-99,1 (0.053276505%),118,1 (0.053276505%),-47,1 (0.053276505%),12,1 (0.053276505%),-35,1 (0.053276505%),-51,1 (0.053276505%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,0.989147287,1470 (1.020124913),5.06,28.29,66.65,76.77144379,4.049014385,4.049014385
Miller-Plate63-B04,d7_g6,2887,2590 (89.712504330%),1943 (67.301697264%),1942 (67.267059231%),36.40%,0,1836 (63.595427780%),-1,189 (6.546588154%),-5,99 (3.429165223%),1,94 (3.255975061%),-12,83 (2.874956702%),-2,71 (2.459300312%),-13,62 (2.147558019%),-4,46 (1.593349498%),-3,45 (1.558711465%),-26,41 (1.420159335%),-6,24 (0.831312781%),-8,22 (0.762036716%),-18,19 (0.658122619%),-19,19 (0.658122619%),-11,17 (0.588846554%),-14,13 (0.450294423%),-17,13 (0.450294423%),-21,12 (0.415656391%),-27,11 (0.381018358%),-33,11 (0.381018358%),-32,11 (0.381018358%),-39,10 (0.346380326%),-25,9 (0.311742293%),-154,9 (0.311742293%),-9,8 (0.277104260%),-24,8 (0.277104260%),-7,7 (0.242466228%),-15,6 (0.207828195%),-36,4 (0.138552130%),-42,4 (0.138552130%),-20,4 (0.138552130%),-29,4 (0.138552130%),-49,4 (0.138552130%),-98,4 (0.138552130%),-74,4 (0.138552130%),-10,3 (0.103914098%),-30,3 (0.103914098%),-43,3 (0.103914098%),-38,3 (0.103914098%),-28,3 (0.103914098%),-16,3 (0.103914098%),-44,3 (0.103914098%),-22,3 (0.103914098%),-57,3 (0.103914098%),-31,3 (0.103914098%),8,3 (0.103914098%),-167,3 (0.103914098%),2,3 (0.103914098%),-59,2 (0.069276065%),12,2 (0.069276065%),-45,2 (0.069276065%),-107,2 (0.069276065%),-34,2 (0.069276065%),84,1 (0.034638033%),19,1 (0.034638033%),11,1 (0.034638033%),-46,1 (0.034638033%),5,1 (0.034638033%),-88,1 (0.034638033%),27,1 (0.034638033%),44,1 (0.034638033%),-62,1 (0.034638033%),-37,1 (0.034638033%),-105,1 (0.034638033%),15,1 (0.034638033%),-112,1 (0.034638033%),20,1 (0.034638033%),-124,1 (0.034638033%),NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,1.007882111,2636 (1.017760618),63.6,8.97,27.43,89.71250433,67.30169726,67.26705923
